gid,platenum,platecol,ownpro,industry,owncity,comcode,locpro,tms,devtime,rectime,lon,lat,locspd,devspd,tlmile,direct,altitu,situation,alarm,extra,dist_meter,time_diff,calkmh
144,辽BK4058,2,210000,30,210211,2159337,210000,1523310765,2018-04-10 05:52:45,2018-04-10 05:54:10,121.971742,41.139649,65,65,310516,352,8,786435,0,0,442.21,25.0,63.68
145,辽BK4058,2,210000,30,210211,2159337,210000,1523310790,2018-04-10 05:53:10,2018-04-10 05:54:34,121.971217,41.143611,63,63,310517,355,9,786435,0,0,433.59,25.0,62.44
146,辽BK4058,2,210000,30,210211,2159337,210000,1523310815,2018-04-10 05:53:35,2018-04-10 05:55:02,121.971044,41.147513,63,63,310517,358,10,786435,0,0,434.71,25.0,62.6
147,辽BK4058,2,210000,30,210211,2159337,210000,1523310840,2018-04-10 05:54:00,2018-04-10 05:55:26,121.970911,41.151426,62,62,310518,358,10,786435,0,0,456.48,25.0,65.73
148,辽BK4058,2,210000,30,210211,2159337,210000,1523310865,2018-04-10 05:54:25,2018-04-10 05:55:50,121.970771,41.155535,66,66,310518,359,9,786435,0,0,462.68,25.0,66.63
149,辽BK4058,2,210000,30,210211,2159337,210000,1523310890,2018-04-10 05:54:50,2018-04-10 05:56:17,121.970641,41.1597,66,66,310519,358,10,786435,0,0,462.56,25.0,66.61
150,辽BK4058,2,210000,30,210211,2159337,210000,1523310915,2018-04-10 05:55:15,2018-04-10 05:56:41,121.970467,41.163863,67,67,310519,357,11,786435,0,0,486.39,25.0,70.04
151,辽BK4058,2,210000,30,210211,2159337,210000,1523310940,2018-04-10 05:55:40,2018-04-10 05:57:05,121.969962,41.168226,69,69,310520,352,8,786435,0,0,449.78,25.0,64.77
152,辽BK4058,2,210000,30,210211,2159337,210000,1523310965,2018-04-10 05:56:05,2018-04-10 05:57:32,121.969066,41.172219,60,60,310520,347,8,786435,0,0,398.98,25.0,57.45
153,辽BK4058,2,210000,30,210211,2159337,210000,1523310990,2018-04-10 05:56:30,2018-04-10 05:57:56,121.967922,41.175706,56,56,310520,344,7,786435,0,0,437.66,25.0,63.02
154,辽BK4058,2,210000,30,210211,2159337,210000,1523311015,2018-04-10 05:56:55,2018-04-10 05:58:20,121.96627,41.179444,64,64,310521,339,5,786435,0,0,448.39,25.0,64.57
155,辽BK4058,2,210000,30,210211,2159337,210000,1523311040,2018-04-10 05:57:20,2018-04-10 05:58:47,121.964215,41.183171,64,64,310521,335,5,786435,0,0,442.78,25.0,63.76
156,辽BK4058,2,210000,30,210211,2159337,210000,1523311065,2018-04-10 05:57:45,2018-04-10 05:59:11,121.961805,41.186718,64,64,310522,330,6,786435,0,0,479.82,25.0,69.09
157,辽BK4058,2,210000,30,210211,2159337,210000,1523311090,2018-04-10 05:58:10,2018-04-10 05:59:35,121.958953,41.190463,72,72,310522,329,8,786435,0,0,516.16,25.0,74.33
158,辽BK4058,2,210000,30,210211,2159337,210000,1523311115,2018-04-10 05:58:35,2018-04-10 06:00:00,121.955856,41.194479,72,72,310523,329,9,786435,0,0,493.48,25.0,71.06
159,辽BK4058,2,210000,30,210211,2159337,210000,1523311140,2018-04-10 05:59:00,2018-04-10 06:00:26,121.952896,41.198319,67,67,310523,330,13,786435,0,0,477.98,25.0,68.83
160,辽BK4058,2,210000,30,210211,2159337,210000,1523311165,2018-04-10 05:59:25,2018-04-10 06:00:50,121.950381,41.202181,72,72,310524,336,14,786435,0,0,493.74,25.0,71.1
161,辽BK4058,2,210000,30,210211,2159337,210000,1523311190,2018-04-10 05:59:50,2018-04-10 06:01:17,121.948301,41.20634,68,68,310524,341,11,786435,0,0,474.68,25.0,68.35
162,辽BK4058,2,210000,30,210211,2159337,210000,1523311215,2018-04-10 06:00:15,2018-04-10 06:01:41,121.946649,41.210428,70,70,310525,343,8,786435,0,0,497.22,25.0,71.6
163,辽BK4058,2,210000,30,210211,2159337,210000,1523311240,2018-04-10 06:00:40,2018-04-10 06:02:05,121.944931,41.214713,72,72,310525,342,5,786435,0,0,497.87,25.0,71.69
164,辽BK4058,2,210000,30,210211,2159337,210000,1523311265,2018-04-10 06:01:05,2018-04-10 06:02:32,121.942848,41.218911,72,72,310526,336,5,786435,0,0,499.39,25.0,71.91
165,辽BK4058,2,210000,30,210211,2159337,210000,1523311290,2018-04-10 06:01:30,2018-04-10 06:02:56,121.940274,41.222966,69,69,310526,332,7,786435,0,0,450.45,25.0,64.86
166,辽BK4058,2,210000,30,210211,2159337,210000,1523311315,2018-04-10 06:01:55,2018-04-10 06:03:20,121.937539,41.226457,63,63,310527,326,10,786435,0,0,460.27,25.0,66.28
167,辽BK4058,2,210000,30,210211,2159337,210000,1523311340,2018-04-10 06:02:20,2018-04-10 06:03:47,121.934448,41.229882,68,68,310527,324,12,786435,0,0,476.94,25.0,68.68
168,辽BK4058,2,210000,30,210211,2159337,210000,1523311365,2018-04-10 06:02:45,2018-04-10 06:04:11,121.930787,41.233169,61,61,310528,301,19,786435,0,0,379.71,25.0,54.68
169,辽BK4058,2,210000,30,210211,2159337,210000,1523311390,2018-04-10 06:03:10,2018-04-10 06:04:35,121.926307,41.233671,63,63,310528,257,19,786435,0,0,482.02,25.0,69.41
170,辽BK4058,2,210000,30,210211,2159337,210000,1523311415,2018-04-10 06:03:35,2018-04-10 06:05:02,121.921337,41.231489,71,71,310528,246,12,786435,0,0,462.33,25.0,66.58
171,辽BK4058,2,210000,30,210211,2159337,210000,1523311440,2018-04-10 06:04:00,2018-04-10 06:05:26,121.916023,41.230377,64,64,310529,259,9,786435,0,0,475.0,25.0,68.4
172,辽BK4058,2,210000,30,210211,2159337,210000,1523311465,2018-04-10 06:04:25,2018-04-10 06:05:50,121.910383,41.229972,68,68,310529,269,9,786435,0,0,468.34,25.0,67.44
173,辽BK4058,2,210000,30,210211,2159337,210000,1523311490,2018-04-10 06:04:50,2018-04-10 06:06:17,121.904803,41.230167,69,69,310530,275,10,786435,0,0,478.63,25.0,68.92
174,辽BK4058,2,210000,30,210211,2159337,210000,1523311515,2018-04-10 06:05:15,2018-04-10 06:06:41,121.899196,41.230977,68,68,310530,284,11,786435,0,0,479.15,25.0,69.0
175,辽BK4058,2,210000,30,210211,2159337,210000,1523311540,2018-04-10 06:05:40,2018-04-10 06:07:05,121.893673,41.232086,70,70,310531,285,13,786435,0,0,481.71,25.0,69.37
176,辽BK4058,2,210000,30,210211,2159337,210000,1523311565,2018-04-10 06:06:05,2018-04-10 06:07:32,121.888119,41.233197,69,69,310531,285,13,786435,0,0,475.64,25.0,68.49
177,辽BK4058,2,210000,30,210211,2159337,210000,1523311590,2018-04-10 06:06:30,2018-04-10 06:07:56,121.882631,41.234283,68,68,310532,284,14,786435,0,0,486.49,25.0,70.05
178,辽BK4058,2,210000,30,210211,2159337,210000,1523311615,2018-04-10 06:06:55,2018-04-10 06:08:20,121.877022,41.235406,70,70,310532,285,12,786435,0,0,470.68,25.0,67.78
179,辽BK4058,2,210000,30,210211,2159337,210000,1523311640,2018-04-10 06:07:20,2018-04-10 06:08:47,121.871594,41.236489,65,65,310533,284,10,786435,0,0,469.89,25.0,67.66
180,辽BK4058,2,210000,30,210211,2159337,210000,1523311665,2018-04-10 06:07:45,2018-04-10 06:09:11,121.866143,41.237474,64,64,310533,279,9,786435,0,0,469.45,25.0,67.6
181,辽BK4058,2,210000,30,210211,2159337,210000,1523311690,2018-04-10 06:08:10,2018-04-10 06:09:35,121.860625,41.238194,70,70,310534,277,9,786435,0,0,485.73,25.0,69.95
182,辽BK4058,2,210000,30,210211,2159337,210000,1523311715,2018-04-10 06:08:35,2018-04-10 06:10:02,121.854853,41.238576,69,69,310534,272,10,786435,0,0,461.62,25.0,66.47
183,辽BK4058,2,210000,30,210211,2159337,210000,1523311740,2018-04-10 06:09:00,2018-04-10 06:10:26,121.849349,41.238703,66,66,310535,271,12,786435,0,0,478.64,25.0,68.92
184,辽BK4058,2,210000,30,210211,2159337,210000,1523311765,2018-04-10 06:09:25,2018-04-10 06:10:50,121.843641,41.238803,71,71,310535,271,12,786435,0,0,484.73,25.0,69.8
185,辽BK4058,2,210000,30,210211,2159337,210000,1523311790,2018-04-10 06:09:50,2018-04-10 06:11:17,121.837861,41.238924,68,68,310536,271,12,786435,0,0,480.87,25.0,69.25
186,辽BK4058,2,210000,30,210211,2159337,210000,1523311815,2018-04-10 06:10:15,2018-04-10 06:11:41,121.832127,41.239043,70,70,310536,271,11,786435,0,0,478.77,25.0,68.94
187,辽BK4058,2,210000,30,210211,2159337,210000,1523311840,2018-04-10 06:10:40,2018-04-10 06:12:05,121.826421,41.239226,65,65,310536,273,12,786435,0,0,443.07,25.0,63.8
188,辽BK4058,2,210000,30,210211,2159337,210000,1523311865,2018-04-10 06:11:05,2018-04-10 06:12:32,121.821162,41.239624,64,64,310537,277,12,786435,0,0,472.31,25.0,68.01
189,辽BK4058,2,210000,30,210211,2159337,210000,1523311890,2018-04-10 06:11:30,2018-04-10 06:12:56,121.815595,41.240279,69,69,310537,280,12,786435,0,0,476.02,25.0,68.55
190,辽BK4058,2,210000,30,210211,2159337,210000,1523311915,2018-04-10 06:11:55,2018-04-10 06:13:20,121.810025,41.241113,70,70,310538,281,13,786435,0,0,482.8,25.0,69.52
191,辽BK4058,2,210000,30,210211,2159337,210000,1523311940,2018-04-10 06:12:20,2018-04-10 06:13:47,121.804373,41.241949,67,67,310538,280,13,786435,0,0,470.45,25.0,67.74
192,辽BK4058,2,210000,30,210211,2159337,210000,1523311965,2018-04-10 06:12:45,2018-04-10 06:14:11,121.798856,41.242726,68,68,310539,278,11,786435,0,0,474.91,25.0,68.39
193,辽BK4058,2,210000,30,210211,2159337,210000,1523311990,2018-04-10 06:13:10,2018-04-10 06:14:35,121.793231,41.243236,69,69,310539,275,12,786435,0,0,474.8,25.0,68.37
194,辽BK4058,2,210000,30,210211,2159337,210000,1523312015,2018-04-10 06:13:35,2018-04-10 06:15:02,121.787571,41.243401,67,67,310540,270,9,786435,0,0,451.25,25.0,64.98
195,辽BK4058,2,210000,30,210211,2159337,210000,1523312040,2018-04-10 06:14:00,2018-04-10 06:15:26,121.782191,41.243261,64,64,310540,265,12,786435,0,0,452.45,25.0,65.15
196,辽BK4058,2,210000,30,210211,2159337,210000,1523312065,2018-04-10 06:14:25,2018-04-10 06:15:51,121.776827,41.242808,64,64,310541,261,11,786435,0,0,531.51,30.0,63.78
197,辽BK4058,2,210000,30,210211,2159337,210000,1523312095,2018-04-10 06:14:55,2018-04-10 06:16:20,121.770606,41.241883,64,64,310541,256,12,786435,0,0,442.4,25.0,63.71
198,辽BK4058,2,210000,30,210211,2159337,210000,1523312120,2018-04-10 06:15:20,2018-04-10 06:16:47,121.765483,41.240926,63,63,310542,256,9,786435,0,0,454.11,25.0,65.39
199,辽BK4058,2,210000,30,210211,2159337,210000,1523312145,2018-04-10 06:15:45,2018-04-10 06:17:11,121.760228,41.239933,65,65,310542,255,8,786435,0,0,438.95,25.0,63.21
200,辽BK4058,2,210000,30,210211,2159337,210000,1523312170,2018-04-10 06:16:10,2018-04-10 06:17:35,121.755146,41.238981,62,62,310543,255,7,786435,0,0,2150.72,117.0,66.18
201,辽BK4058,2,210000,30,210211,2159337,210000,1523312287,2018-04-10 06:18:07,2018-04-10 06:19:32,121.730431,41.233788,66,66,310545,248,11,786435,0,0,453.87,25.0,65.36
202,辽BK4058,2,210000,30,210211,2159337,210000,1523312312,2018-04-10 06:18:32,2018-04-10 06:19:59,121.725449,41.232189,66,66,310545,245,12,786435,0,0,471.45,25.0,67.89
203,辽BK4058,2,210000,30,210211,2159337,210000,1523312337,2018-04-10 06:18:57,2018-04-10 06:20:23,121.720446,41.230251,67,67,310546,241,13,786435,0,0,465.48,25.0,67.03
204,辽BK4058,2,210000,30,210211,2159337,210000,1523312362,2018-04-10 06:19:22,2018-04-10 06:20:47,121.715611,41.228191,66,66,310546,239,12,786435,0,0,454.18,25.0,65.4
205,辽BK4058,2,210000,30,210211,2159337,210000,1523312387,2018-04-10 06:19:47,2018-04-10 06:21:14,121.710895,41.226179,67,67,310547,240,13,786435,0,0,484.33,25.0,69.74
206,辽BK4058,2,210000,30,210211,2159337,210000,1523312412,2018-04-10 06:20:12,2018-04-10 06:21:38,121.705896,41.223994,74,74,310547,240,11,786435,0,0,510.58,25.0,73.52
207,辽BK4058,2,210000,30,210211,2159337,210000,1523312437,2018-04-10 06:20:37,2018-04-10 06:22:02,121.700616,41.221704,72,72,310548,240,10,786435,0,0,497.64,25.0,71.66
208,辽BK4058,2,210000,30,210211,2159337,210000,1523312462,2018-04-10 06:21:02,2018-04-10 06:22:29,121.695426,41.219531,70,70,310548,245,9,786435,0,0,483.43,25.0,69.61
209,辽BK4058,2,210000,30,210211,2159337,210000,1523312487,2018-04-10 06:21:27,2018-04-10 06:22:53,121.690229,41.217647,68,68,310549,246,10,786435,0,0,683.48,34.0,72.37
210,辽BK4058,2,210000,30,210211,2159337,210000,1523312521,2018-04-10 06:22:01,2018-04-10 06:23:26,121.682576,41.21553,69,69,310549,252,11,786435,0,0,451.17,25.0,64.97
211,辽BK4058,2,210000,30,210211,2159337,210000,1523312546,2018-04-10 06:22:26,2018-04-10 06:23:53,121.677432,41.21434,67,67,310550,252,10,786435,0,0,451.09,25.0,64.96
212,辽BK4058,2,210000,30,210211,2159337,210000,1523312571,2018-04-10 06:22:51,2018-04-10 06:24:17,121.672292,41.213143,63,63,310550,252,10,786435,0,0,468.77,26.0,64.91
213,辽BK4058,2,210000,30,210211,2159337,210000,1523312597,2018-04-10 06:23:17,2018-04-10 06:24:44,121.666949,41.211903,65,65,310551,253,8,786435,0,0,467.49,25.0,67.32
214,辽BK4058,2,210000,30,210211,2159337,210000,1523312622,2018-04-10 06:23:42,2018-04-10 06:25:08,121.661625,41.210656,68,68,310551,252,8,786435,0,0,473.69,25.0,68.21
215,辽BK4058,2,210000,30,210211,2159337,210000,1523312647,2018-04-10 06:24:07,2018-04-10 06:25:32,121.656231,41.209391,67,67,310552,251,9,786435,0,0,460.81,25.0,66.36
216,辽BK4058,2,210000,30,210211,2159337,210000,1523312672,2018-04-10 06:24:32,2018-04-10 06:25:59,121.651098,41.207911,64,64,310552,246,10,786435,0,0,463.83,25.0,66.79
217,辽BK4058,2,210000,30,210211,2159337,210000,1523312697,2018-04-10 06:24:57,2018-04-10 06:26:23,121.646116,41.206098,70,70,310552,241,10,786435,0,0,466.61,25.0,67.19
218,辽BK4058,2,210000,30,210211,2159337,210000,1523312722,2018-04-10 06:25:22,2018-04-10 06:26:47,121.641323,41.203965,67,67,310553,237,11,786435,0,0,458.41,25.0,66.01
219,辽BK4058,2,210000,30,210211,2159337,210000,1523312747,2018-04-10 06:25:47,2018-04-10 06:27:14,121.636829,41.201616,65,65,310553,234,13,786435,0,0,463.92,25.0,66.8
220,辽BK4058,2,210000,30,210211,2159337,210000,1523312772,2018-04-10 06:26:12,2018-04-10 06:27:38,121.632319,41.199198,68,68,310554,234,12,786435,0,0,468.26,25.0,67.43
221,辽BK4058,2,210000,30,210211,2159337,210000,1523312797,2018-04-10 06:26:37,2018-04-10 06:28:02,121.627757,41.196768,69,69,310554,234,13,786435,0,0,482.14,25.0,69.43
222,辽BK4058,2,210000,30,210211,2159337,210000,1523312822,2018-04-10 06:27:02,2018-04-10 06:28:31,121.623014,41.194316,69,69,310555,237,12,786435,0,0,468.84,25.0,67.51
223,辽BK4058,2,210000,30,210211,2159337,210000,1523312847,2018-04-10 06:27:27,2018-04-10 06:28:53,121.618171,41.192209,65,65,310555,242,11,786435,0,0,449.01,25.0,64.66
224,辽BK4058,2,210000,30,210211,2159337,210000,1523312872,2018-04-10 06:27:52,2018-04-10 06:29:17,121.613321,41.190499,66,66,310556,247,11,786435,0,0,459.67,25.0,66.19
225,辽BK4058,2,210000,30,210211,2159337,210000,1523312897,2018-04-10 06:28:17,2018-04-10 06:29:44,121.608188,41.189051,65,65,310556,251,12,786435,0,0,463.38,25.0,66.73
226,辽BK4058,2,210000,30,210211,2159337,210000,1523312922,2018-04-10 06:28:42,2018-04-10 06:30:08,121.60287,41.187924,68,68,310557,256,12,786435,0,0,462.45,25.0,66.59
227,辽BK4058,2,210000,30,210211,2159337,210000,1523312947,2018-04-10 06:29:07,2018-04-10 06:30:32,121.597498,41.186991,65,65,310557,256,10,786435,0,0,465.5,25.0,67.03
228,辽BK4058,2,210000,30,210211,2159337,210000,1523312972,2018-04-10 06:29:32,2018-04-10 06:31:04,121.592094,41.186041,68,68,310558,257,10,786435,0,0,480.72,25.0,69.22
229,辽BK4058,2,210000,30,210211,2159337,210000,1523312997,2018-04-10 06:29:57,2018-04-10 06:31:23,121.586506,41.185084,70,70,310558,257,6,786435,0,0,482.69,25.0,69.51
230,辽BK4058,2,210000,30,210211,2159337,210000,1523313022,2018-04-10 06:30:22,2018-04-10 06:31:52,121.580901,41.184104,70,70,310559,256,7,786435,0,0,503.81,25.0,72.55
231,辽BK4058,2,210000,30,210211,2159337,210000,1523313047,2018-04-10 06:30:47,2018-04-10 06:32:14,121.575141,41.182822,73,73,310559,249,8,786435,0,0,518.91,25.0,74.72
232,辽BK4058,2,210000,30,210211,2159337,210000,1523313072,2018-04-10 06:31:12,2018-04-10 06:32:38,121.569369,41.181144,74,74,310560,246,12,786435,0,0,518.39,25.0,74.65
233,辽BK4058,2,210000,30,210211,2159337,210000,1523313097,2018-04-10 06:31:37,2018-04-10 06:33:02,121.563768,41.179174,70,70,310560,245,14,786435,0,0,448.86,25.0,64.64
234,辽BK4058,2,210000,30,210211,2159337,210000,1523313122,2018-04-10 06:32:02,2018-04-10 06:33:29,121.558916,41.177472,61,61,310560,245,15,786435,0,0,441.81,25.0,63.62
235,辽BK4058,2,210000,30,210211,2159337,210000,1523313147,2018-04-10 06:32:27,2018-04-10 06:33:53,121.554048,41.175956,67,67,310561,249,16,786435,0,0,461.95,25.0,66.52
236,辽BK4058,2,210000,30,210211,2159337,210000,1523313172,2018-04-10 06:32:52,2018-04-10 06:34:17,121.548801,41.174697,66,66,310561,254,17,786435,0,0,520.25,28.0,66.89
237,辽BK4058,2,210000,30,210211,2159337,210000,1523313200,2018-04-10 06:33:20,2018-04-10 06:34:47,121.542778,41.173586,63,63,310562,256,19,786435,0,0,421.67,25.0,60.72
238,辽BK4058,2,210000,30,210211,2159337,210000,1523313225,2018-04-10 06:33:45,2018-04-10 06:35:11,121.537888,41.172712,63,63,310562,256,17,786435,0,0,455.97,25.0,65.66
239,辽BK4058,2,210000,30,210211,2159337,210000,1523313250,2018-04-10 06:34:10,2018-04-10 06:35:35,121.532614,41.171724,66,66,310563,254,16,786435,0,0,470.57,25.0,67.76
240,辽BK4058,2,210000,30,210211,2159337,210000,1523313275,2018-04-10 06:34:35,2018-04-10 06:36:02,121.527282,41.170412,68,68,310563,249,15,786435,0,0,482.51,25.0,69.48
241,辽BK4058,2,210000,30,210211,2159337,210000,1523313300,2018-04-10 06:35:00,2018-04-10 06:36:26,121.521984,41.168724,70,70,310564,244,17,786435,0,0,477.7,25.0,68.79
242,辽BK4058,2,210000,30,210211,2159337,210000,1523313325,2018-04-10 06:35:25,2018-04-10 06:36:50,121.516939,41.166732,69,69,310564,239,17,786435,0,0,472.23,25.0,68.0
243,辽BK4058,2,210000,30,210211,2159337,210000,1523313350,2018-04-10 06:35:50,2018-04-10 06:37:17,121.512123,41.164533,66,66,310565,238,17,786435,0,0,458.16,25.0,65.98
244,辽BK4058,2,210000,30,210211,2159337,210000,1523313375,2018-04-10 06:36:15,2018-04-10 06:37:41,121.507388,41.16248,66,66,310565,242,18,786435,0,0,456.05,25.0,65.67
245,辽BK4058,2,210000,30,210211,2159337,210000,1523313400,2018-04-10 06:36:40,2018-04-10 06:38:05,121.502485,41.16071,65,65,310566,246,20,786435,0,0,463.19,25.0,66.7
246,辽BK4058,2,210000,30,210211,2159337,210000,1523313425,2018-04-10 06:37:05,2018-04-10 06:38:32,121.497324,41.159233,67,67,310566,251,20,786435,0,0,486.78,25.0,70.1
247,辽BK4058,2,210000,30,210211,2159337,210000,1523313450,2018-04-10 06:37:30,2018-04-10 06:38:56,121.491749,41.158025,69,69,310567,257,16,786435,0,0,480.49,25.0,69.19
248,辽BK4058,2,210000,30,210211,2159337,210000,1523313475,2018-04-10 06:37:55,2018-04-10 06:39:20,121.486176,41.157036,68,68,310567,256,16,786435,0,0,472.65,25.0,68.06
249,辽BK4058,2,210000,30,210211,2159337,210000,1523313500,2018-04-10 06:38:20,2018-04-10 06:39:47,121.480716,41.155995,68,68,310567,253,17,786435,0,0,470.51,25.0,67.75
250,辽BK4058,2,210000,30,210211,2159337,210000,1523313525,2018-04-10 06:38:45,2018-04-10 06:40:11,121.475397,41.154658,66,66,310568,248,18,786435,0,0,465.88,25.0,67.09
251,辽BK4058,2,210000,30,210211,2159337,210000,1523313550,2018-04-10 06:39:10,2018-04-10 06:40:35,121.470301,41.152996,66,66,310568,244,19,786435,0,0,449.17,25.0,64.68
252,辽BK4058,2,210000,30,210211,2159337,210000,1523313575,2018-04-10 06:39:35,2018-04-10 06:41:02,121.465521,41.151178,64,64,310569,242,19,786435,0,0,467.6,25.0,67.33
253,辽BK4058,2,210000,30,210211,2159337,210000,1523313600,2018-04-10 06:40:00,2018-04-10 06:41:26,121.460556,41.149269,68,68,310569,242,19,786435,0,0,481.81,25.0,69.38
254,辽BK4058,2,210000,30,210211,2159337,210000,1523313625,2018-04-10 06:40:25,2018-04-10 06:41:50,121.455443,41.147298,69,69,310570,242,19,786435,0,0,492.1,25.0,70.86
255,辽BK4058,2,210000,30,210211,2159337,210000,1523313650,2018-04-10 06:40:50,2018-04-10 06:42:17,121.45031,41.145158,70,70,310570,239,19,786435,0,0,469.38,25.0,67.59
256,辽BK4058,2,210000,30,210211,2159337,210000,1523313675,2018-04-10 06:41:15,2018-04-10 06:42:41,121.445654,41.142818,66,66,310571,234,19,786435,0,0,471.17,25.0,67.85
257,辽BK4058,2,210000,30,210211,2159337,210000,1523313700,2018-04-10 06:41:40,2018-04-10 06:43:05,121.441209,41.140228,68,68,310571,232,22,786435,0,0,494.34,26.0,68.45
258,辽BK4058,2,210000,30,210211,2159337,210000,1523313726,2018-04-10 06:42:06,2018-04-10 06:43:32,121.436574,41.137483,68,68,310572,231,26,786435,0,0,463.15,25.0,66.69
259,辽BK4058,2,210000,30,210211,2159337,210000,1523313751,2018-04-10 06:42:31,2018-04-10 06:43:56,121.432237,41.134906,64,64,310572,232,28,786435,0,0,464.62,25.0,66.91
260,辽BK4058,2,210000,30,210211,2159337,210000,1523313776,2018-04-10 06:42:56,2018-04-10 06:44:23,121.427881,41.132326,67,67,310573,231,29,786435,0,0,456.27,25.0,65.7
261,辽BK4058,2,210000,30,210211,2159337,210000,1523313801,2018-04-10 06:43:21,2018-04-10 06:44:46,121.423609,41.129787,65,65,310573,232,29,786435,0,0,485.35,25.0,69.89
262,辽BK4058,2,210000,30,210211,2159337,210000,1523313826,2018-04-10 06:43:46,2018-04-10 06:45:10,121.419062,41.127089,68,68,310574,232,31,786435,0,0,462.11,25.0,66.54
263,辽BK4058,2,210000,30,210211,2159337,210000,1523313851,2018-04-10 06:44:11,2018-04-10 06:45:38,121.414731,41.124522,69,69,310574,231,31,786435,0,0,477.18,25.0,68.71
264,辽BK4058,2,210000,30,210211,2159337,210000,1523313876,2018-04-10 06:44:36,2018-04-10 06:46:01,121.410251,41.121879,68,68,310575,232,30,786435,0,0,478.02,25.0,68.83
265,辽BK4058,2,210000,30,210211,2159337,210000,1523313901,2018-04-10 06:45:01,2018-04-10 06:46:25,121.40561,41.119387,68,68,310575,237,28,786435,0,0,475.04,25.0,68.41
266,辽BK4058,2,210000,30,210211,2159337,210000,1523313926,2018-04-10 06:45:26,2018-04-10 06:46:52,121.400738,41.117214,68,68,310576,242,26,786435,0,0,479.77,25.0,69.09
267,辽BK4058,2,210000,30,210211,2159337,210000,1523313951,2018-04-10 06:45:51,2018-04-10 06:47:16,121.395586,41.115348,67,67,310576,246,24,786435,0,0,495.69,26.0,68.63
268,辽BK4058,2,210000,30,210211,2159337,210000,1523313977,2018-04-10 06:46:17,2018-04-10 06:47:43,121.390203,41.113518,68,68,310577,244,23,786435,0,0,475.64,25.0,68.49
269,辽BK4058,2,210000,30,210211,2159337,210000,1523314002,2018-04-10 06:46:42,2018-04-10 06:48:07,121.385199,41.111513,68,68,310577,239,24,786435,0,0,473.06,25.0,68.12
270,辽BK4058,2,210000,30,210211,2159337,210000,1523314027,2018-04-10 06:47:07,2018-04-10 06:48:31,121.380467,41.109203,68,68,310577,234,25,786435,0,0,471.05,25.0,67.83
271,辽BK4058,2,210000,30,210211,2159337,210000,1523314052,2018-04-10 06:47:32,2018-04-10 06:48:58,121.376024,41.106615,68,68,310578,230,24,786435,0,0,500.83,25.0,72.12
