"PersonID","LocationID","TimeInt","Gender","Helmet","Passenger","OnSidewalk"
"11121",13,"17:45:00","Female","No","No","No"
"11122",13,"17:45:00","Male","Yes","No","Yes"
"11123",13,"17:45:00","Male","Yes","No","No"
"11124",13,"17:45:00","Male","No","No","No"
"11125",13,"17:45:00","Male","No","No","No"
"11126",13,"17:45:00","Female","No","No","No"
"11127",13,"17:45:00","Male","Yes","No","No"
"11128",13,"18:00:00","Female","No","No","No"
"11129",13,"18:00:00","Male","No","No","No"
"11130",13,"18:00:00","Female","No","No","Yes"
"11131",13,"18:00:00","Male","Yes","No","No"
"11132",13,"18:00:00","Male","Yes","No","No"
"11133",13,"18:00:00","Female","No","No","No"
"11134",13,"18:00:00","Female","Yes","No","No"
"11135",13,"18:00:00","Male","Yes","No","No"
"11136",13,"18:00:00","Male","No","No","No"
"11137",13,"18:00:00","Female","No","No","No"
"11138",13,"18:00:00","Female","No","No","No"
"11139",13,"18:00:00","Female","No","No","No"
"11140",13,"18:00:00","Male","Yes","No","No"
"11141",13,"18:00:00","Female","Yes","No","No"
"11142",13,"18:00:00","Male","Yes","No","No"
"11143",13,"18:00:00","Male","Yes","No","No"
"11144",13,"18:00:00","Male","No","No","No"
"11145",13,"18:00:00","Female","Yes","No","No"
"11146",13,"18:00:00","Female","No","No","No"
"11147",13,"18:00:00","Male","Yes","No","No"
"11148",13,"18:00:00","Male","Yes","No","No"
"11149",13,"18:00:00","Female","No","No","No"
"11150",13,"18:00:00","Male","No","No","Yes"
"11151",13,"18:00:00","Male","Yes","No","No"
"11152",13,"18:00:00","Male","Yes","No","No"
"11153",13,"18:15:00","Male","Yes","No","No"
"11154",13,"18:15:00","Male","No","No","No"
"11155",13,"18:15:00","Female","Yes","No","No"
"11156",13,"18:15:00","Male","No","No","No"
"11157",13,"18:15:00","Male","No","No","Yes"
"11158",13,"18:15:00","Male","No","No","No"
"11159",13,"18:15:00","Male","Yes","No","No"
"11160",13,"18:15:00","Male","No","No","No"
"11161",13,"18:15:00","Male","Yes","No","No"
"11162",13,"18:15:00","Female","No","No","No"
"11163",13,"18:15:00","Female","Yes","No","No"
"11164",13,"18:15:00","Male","No","No","No"
"11165",13,"18:15:00","Male","No","No","No"
"11166",13,"18:15:00","Female","No","No","No"
"11167",13,"18:15:00","Female","No","No","No"
"11168",13,"18:15:00","Female","No","No","No"
"11169",13,"18:15:00","Male","Yes","No","No"
"11170",13,"18:15:00","Female","No","No","No"
"11171",13,"18:15:00","Male","Yes","No","No"
"11172",13,"18:15:00","Female","No","No","No"
"11173",13,"18:15:00","Female","Yes","No","No"
"11174",13,"18:15:00","Male","Yes","No","No"
"11175",13,"18:15:00","Male","Yes","No","No"
"11176",13,"18:15:00","Male","Yes","No","No"
"11177",13,"18:15:00","Male","Yes","No","No"
"11178",13,"18:15:00","Female","No","No","No"
"11179",13,"18:15:00","Female","No","No","No"
"11180",13,"18:15:00","Male","No","No","No"
"11181",13,"18:30:00","Female","No","No","Yes"
"11182",13,"18:30:00","Male","No","No","No"
"11183",13,"18:30:00","Female","Yes","No","No"
"11184",13,"18:30:00","Male","No","No","No"
"11185",13,"18:30:00","Male","No","No","No"
"11186",13,"18:30:00","Male","No","No","No"
"11187",13,"18:30:00","Male","No","No","No"
"11188",13,"18:30:00","Male","Yes","No","No"
"11189",13,"18:30:00","Male","No","No","No"
"11190",13,"18:30:00","Female","No","No","No"
"11191",13,"18:30:00","Male","No","No","No"
"11192",13,"18:30:00","Female","No","No","No"
"11193",13,"18:30:00","Female","No","No","No"
"11194",13,"18:30:00","Female","No","No","No"
"11195",13,"18:30:00","Male","Yes","No","No"
"11196",13,"18:30:00","Female","No","No","No"
"11197",13,"18:30:00","Female","Yes","No","No"
"11198",13,"18:30:00","Female","Yes","No","No"
"11199",13,"18:30:00","Male","No","No","No"
"11200",13,"18:30:00","Male","No","No","No"
"11201",13,"18:30:00","Male","Yes","No","No"
"11202",13,"18:30:00","Male","Yes","No","No"
"11203",13,"18:30:00","Female","No","No","No"
"11204",13,"18:45:00","Male","No","No","Yes"
"11205",13,"18:45:00","Male","No","No","No"
"11206",13,"18:45:00","Female","Yes","No","No"
"11207",13,"18:45:00","Female","No","No","No"
"11208",13,"18:45:00","Female","No","No","No"
"11209",13,"18:45:00","Female","No","No","No"
"11210",13,"18:45:00","Male","No","No","No"
"11211",13,"18:45:00","Male","Yes","No","No"
"11212",13,"18:45:00","Female","Yes","No","No"
"11213",13,"18:45:00","Female","No","No","No"
"11214",13,"18:45:00","Male","Yes","No","No"
"11215",13,"18:45:00","Male","No","No","No"
"11216",13,"18:45:00","Male","No","No","No"
"11217",13,"18:45:00","Female","Yes","No","No"
"11218",13,"18:45:00","Female","No","No","No"
"11219",13,"18:45:00","Male","Yes","No","No"
"11220",13,"18:45:00","Male","No","No","No"
"11221",13,"18:45:00","Male","Yes","No","No"
"11222",13,"18:45:00","Male","Yes","No","No"
"11223",13,"18:45:00","Female","No","No","No"
"11224",14,"07:00:00","Female","No","No","No"
"11225",14,"07:00:00","Female","No","No","No"
"11226",14,"07:00:00","Male","No","No","No"
"11227",14,"07:00:00","Male","Yes","No","No"
"11228",14,"07:15:00","Male","Yes","No","No"
"11229",14,"07:15:00","Female","Yes","No","No"
"11230",14,"07:15:00","Male","Yes","No","No"
"11231",14,"07:15:00","Male","No","No","No"
"11232",14,"07:15:00","Male","Yes","No","Yes"
"11233",14,"07:15:00","Male","Yes","No","No"
"11234",14,"07:15:00","Male","No","No","Yes"
"11235",14,"07:15:00","Male","No","No","Yes"
"11236",14,"07:15:00","Female","No","No","No"
"11237",14,"07:15:00","Male","No","No","No"
"11238",14,"07:15:00","Male","Yes","No","No"
"11239",14,"07:15:00","Female","Yes","No","No"
"11240",14,"07:15:00","Female","Yes","No","No"
"11241",14,"07:30:00","Female","No","No","No"
"11242",14,"07:30:00","Male","Yes","No","No"
"11243",14,"07:30:00","Male","Yes","No","No"
"11244",14,"07:30:00","Female","Yes","No","No"
"11245",14,"07:30:00","Male","Yes","No","No"
"11246",14,"07:30:00","Male","No","No","No"
"11247",14,"07:30:00","Male","No","No","No"
"11248",14,"07:30:00","Male","No","No","Yes"
"11249",14,"07:30:00","Male","No","No","Yes"
"11250",14,"07:30:00","Male","No","No","Yes"
"11251",14,"07:30:00","Male","No","No","Yes"
"11252",14,"07:30:00","Male","Yes","No","No"
"11253",14,"07:30:00","Male","No","No","No"
"11254",14,"07:30:00","Female","No","No","No"
"11255",14,"07:30:00","Female","No","No","No"
"11256",14,"07:45:00","Female","Yes","No","No"
"11257",14,"07:45:00","Female","No","No","No"
"11258",14,"07:45:00","Female","No","No","No"
"11259",14,"07:45:00","Male","No","No","No"
"11260",14,"07:45:00","Female","Yes","No","No"
"11261",14,"07:45:00","Male","No","No","No"
"11262",14,"07:45:00","Male","No","No","No"
"11263",14,"07:45:00","Female","No","No","No"
"11264",14,"07:45:00","Male","No","No","No"
"11265",14,"07:45:00","Male","No","No","No"
"11266",14,"07:45:00","Male","No","No","No"
"11267",14,"07:45:00","Male","No","No","No"
"11268",14,"07:45:00","Male","Yes","No","No"
"11269",14,"07:45:00","Male","No","No","No"
"11270",14,"07:45:00","Female","Yes","No","No"
"11271",14,"07:45:00","Female","Yes","No","No"
"11272",14,"07:45:00","Male","No","No","No"
"11273",14,"07:45:00","Female","Yes","No","No"
"11274",14,"07:45:00","Male","Yes","No","No"
"11275",14,"07:45:00","Male","No","No","No"
"11276",14,"07:45:00","Male","Yes","No","No"
"11277",14,"07:45:00","Female","Yes","No","No"
"11278",14,"07:45:00","Male","No","No","No"
"11279",14,"07:45:00","Male","No","No","No"
"11280",14,"07:45:00","Male","Yes","No","No"
"11281",14,"08:00:00","Female","Yes","No","No"
"11282",14,"08:00:00","Female","Yes","No","No"
"11283",14,"08:00:00","Female","No","No","No"
"11284",14,"08:00:00","Male","No","No","No"
"11285",14,"08:00:00","Male","No","No","No"
"11286",14,"08:00:00","Female","No","No","No"
"11287",14,"08:00:00","Male","Yes","No","No"
"11288",14,"08:00:00","Female","No","No","No"
"11289",14,"08:00:00","Female","No","No","No"
"11290",14,"08:00:00","Male","No","No","No"
"11291",14,"08:00:00","Female","Yes","No","No"
"11292",14,"08:00:00","Female","No","No","No"
"11293",14,"08:00:00","Female","Yes","No","No"
"11294",14,"08:00:00","Male","No","No","No"
"11295",14,"08:00:00","Male","No","No","No"
"11296",14,"08:00:00","Male","Yes","No","No"
"11297",14,"08:00:00","Female","Yes","No","No"
"11298",14,"08:00:00","Male","No","No","No"
"11299",14,"08:00:00","Female","No","No","No"
"11300",14,"08:00:00","Male","No","No","No"
"11301",14,"08:00:00","Male","No","No","No"
"11302",14,"08:00:00","Female","Yes","No","No"
"11303",14,"08:15:00","Male","Yes","No","No"
"11304",14,"08:15:00","Male","No","No","No"
"11305",14,"08:15:00","Female","No","No","No"
"11306",14,"08:15:00","Female","Yes","No","No"
"11307",14,"08:15:00","Female","Yes","No","No"
"11308",14,"08:15:00","Female","No","No","No"
"11309",14,"08:15:00","Male","No","No","No"
"11310",14,"08:15:00","Male","No","No","No"
"11311",14,"08:15:00","Male","Yes","No","No"
"11312",14,"08:15:00","Female","No","No","No"
"11313",14,"08:15:00","Female","No","No","No"
"11314",14,"08:15:00","Female","No","No","No"
"11315",14,"08:15:00","Female","Yes","No","No"
"11316",14,"08:15:00","Female","Yes","No","No"
"11317",14,"08:15:00","Male","Yes","No","No"
"11318",14,"08:15:00","Male","No","No","No"
"11319",14,"08:15:00","Male","Yes","No","No"
"11320",14,"08:15:00","Male","No","No","No"
"11321",14,"08:15:00","Male","Yes","No","No"
"11322",14,"08:15:00","Male","Yes","No","No"
"11323",14,"08:15:00","Female","No","No","Yes"
"11324",14,"08:15:00","Male","No","No","No"
"11325",14,"08:15:00","Female","Yes","No","No"
"11326",14,"08:15:00","Female","Yes","No","No"
"11327",14,"08:15:00","Female","Yes","No","Yes"
"11328",14,"08:15:00","Male","No","No","Yes"
"11329",14,"08:15:00","Female","No","No","No"
"11330",14,"08:15:00","Female","No","No","No"
"11331",14,"08:15:00","Female","No","No","No"
"11332",14,"08:15:00","Male","Yes","No","No"
"11333",14,"08:15:00","Male","No","No","No"
"11334",14,"08:15:00","Male","No","No","No"
"11335",14,"08:15:00","Male","No","No","No"
"11336",14,"08:30:00","Male","Yes","No","No"
"11337",14,"08:30:00","Female","No","No","No"
"11338",14,"08:30:00","Female","Yes","No","No"
"11339",14,"08:30:00","Female","Yes","No","No"
"11340",14,"08:30:00","Male","Yes","No","No"
"11341",14,"08:30:00","Male","Yes","No","Yes"
"11342",14,"08:30:00","Female","No","No","Yes"
"11343",14,"08:30:00","Female","Yes","No","No"
"11344",14,"08:30:00","Female","No","No","No"
"11345",14,"08:30:00","Male","No","No","Yes"
"11346",14,"08:30:00","Male","Yes","No","No"
"11347",14,"08:30:00","Male","Yes","No","Yes"
"11348",14,"08:30:00","Male","No","No","Yes"
"11349",14,"08:30:00","Male","Yes","No","No"
"11350",14,"08:30:00","Male","Yes","No","No"
"11351",14,"08:30:00","Female","No","No","No"
"11352",14,"08:30:00","Male","No","No","No"
"11353",14,"08:30:00","Male","No","No","No"
"11354",14,"08:30:00","Male","No","No","No"
"11355",14,"08:30:00","Male","No","No","No"
"11356",14,"08:30:00","Female","Yes","No","No"
"11357",14,"08:30:00","Female","Yes","No","No"
"11358",14,"08:30:00","Female","Yes","No","No"
"11359",14,"08:30:00","Female","No","No","No"
"11360",14,"08:30:00","Female","Yes","No","No"
"11361",14,"08:30:00","Female","Yes","No","No"
"11362",14,"08:30:00","Male","No","No","No"
"11363",14,"08:30:00","Male","No","No","No"
"11364",14,"08:30:00","Male","Yes","No","No"
"11365",14,"08:30:00","Male","Yes","No","No"
"11366",14,"08:30:00","Male","Yes","No","No"
"11367",14,"08:30:00","Male","No","No","Yes"
"11368",14,"08:30:00","Male","No","No","No"
"11369",14,"08:30:00","Male","Yes","No","No"
"11370",14,"08:30:00","Female","No","No","No"
"11371",14,"08:30:00","Female","No","No","No"
"11372",14,"08:30:00","Female","Yes","No","No"
"11373",14,"08:45:00","Male","Yes","No","No"
"11374",14,"08:45:00","Female","Yes","No","No"
"11375",14,"08:45:00","Female","Yes","No","No"
"11376",14,"08:45:00","Female","No","No","No"
"11377",14,"08:45:00","Male","No","No","No"
"11378",14,"08:45:00","Male","No","No","No"
"11379",14,"08:45:00","Male","Yes","No","No"
"11380",14,"08:45:00","Male","Yes","No","No"
"11381",14,"08:45:00","Male","Yes","No","No"
"11382",14,"08:45:00","Male","No","No","Yes"
"11383",14,"08:45:00","Female","Yes","No","No"
"11384",14,"08:45:00","Female","No","No","No"
"11385",14,"08:45:00","Female","Yes","No","No"
"11386",14,"08:45:00","Male","No","No","No"
"11387",14,"08:45:00","Male","Yes","No","No"
"11388",14,"08:45:00","Male","No","No","Yes"
"11389",14,"08:45:00","Male","No","No","No"
"11390",14,"08:45:00","Female","Yes","No","No"
"11391",14,"08:45:00","Female","Yes","No","No"
"11392",14,"08:45:00","Female","Yes","No","No"
"11393",14,"08:45:00","Female","No","No","No"
"11394",14,"08:45:00","Male","No","No","No"
"11395",14,"08:45:00","Male","No","No","No"
"11396",14,"09:00:00","Male","Yes","No","No"
"11397",14,"09:00:00","Female","No","No","No"
"11398",14,"09:00:00","Male","No","No","Yes"
"11399",14,"09:00:00","Female","No","No","No"
"11400",14,"09:00:00","Female","Yes","No","No"
"11401",14,"09:00:00","Female","No","No","No"
"11402",14,"09:00:00","Male","No","No","No"
"11403",14,"09:00:00","Female","No","No","No"
"11404",14,"09:00:00","Female","Yes","No","No"
"11405",14,"09:00:00","Male","No","No","No"
"11406",14,"09:00:00","Male","Yes","No","No"
"11407",14,"09:00:00","Male","Yes","No","No"
"11408",14,"09:00:00","Male","Yes","No","No"
"11409",14,"09:00:00","Male","No","No","No"
"11410",14,"09:00:00","Female","No","No","No"
"11411",14,"09:00:00","Male","No","No","No"
"11412",14,"09:00:00","Male","No","No","No"
"11413",14,"09:00:00","Female","Yes","No","No"
"11414",14,"09:00:00","Female","No","No","No"
"11415",14,"09:00:00","Male","Yes","No","No"
"11416",14,"09:00:00","Male","Yes","No","No"
"11417",14,"09:00:00","Female","No","No","No"
"11418",14,"09:00:00","Male","No","No","No"
"11419",14,"09:00:00","Female","Yes","No","No"
"11420",14,"09:15:00","Female","No","No","No"
"11421",14,"09:15:00","Male","No","No","No"
"11422",14,"09:15:00","Male","No","No","No"
"11423",14,"09:15:00","Male","No","No","No"
"11424",14,"09:15:00","Female","No","No","No"
"11425",14,"09:15:00","Female","No","No","No"
"11426",14,"09:15:00","Female","Yes","No","No"
"11427",14,"09:15:00","Female","No","No","No"
"11428",14,"09:15:00","Male","No","No","Yes"
"11429",14,"09:15:00","Female","Yes","No","No"
"11430",14,"09:15:00","Female","Yes","No","No"
"11431",14,"09:15:00","Male","No","No","No"
"11432",14,"09:15:00","Male","No","No","No"
"11433",14,"09:15:00","Male","No","No","No"
"11434",14,"09:15:00","Male","Yes","No","No"
"11435",14,"09:15:00","Female","No","No","No"
"11436",14,"09:15:00","Female","No","No","No"
"11437",14,"09:15:00","Male","Yes","No","No"
"11438",14,"09:15:00","Male","Yes","No","No"
"11439",14,"09:30:00","Female","Yes","No","No"
"11440",14,"09:30:00","Male","Yes","No","No"
"11441",14,"09:30:00","Male","No","No","Yes"
"11442",14,"09:30:00","Female","Yes","No","No"
"11443",14,"09:30:00","Male","Yes","No","No"
"11444",14,"09:30:00","Female","No","No","No"
"11445",14,"09:30:00","Female","Yes","No","No"
"11446",14,"09:30:00","Male","Yes","No","No"
"11447",14,"09:30:00","Male","Yes","No","No"
"11448",14,"09:30:00","Male","No","No","No"
"11449",14,"09:30:00","Male","No","No","No"
"11450",14,"09:30:00","Female","Yes","No","No"
"11451",14,"09:30:00","Female","Yes","No","No"
"11452",14,"09:30:00","Female","No","No","No"
"11453",14,"09:30:00","Male","No","No","No"
"11454",14,"09:30:00","Female","Yes","No","No"
"11455",14,"09:30:00","Female","No","No","No"
"11456",14,"09:30:00","Male","No","No","No"
"11457",14,"09:30:00","Male","No","No","No"
"11458",14,"09:30:00","Female","No","No","No"
"11459",14,"09:45:00","Female","No","No","No"
"11460",14,"09:45:00","Female","Yes","No","No"
"11461",14,"09:45:00","Male","Yes","No","No"
"11462",14,"09:45:00","Female","No","No","No"
"11463",14,"09:45:00","Male","Yes","No","No"
"11464",14,"09:45:00","Female","Yes","No","No"
"11465",14,"09:45:00","Female","No","No","No"
"11466",14,"09:45:00","Male","No","No","No"
"11467",14,"09:45:00","Male","No","No","No"
"11468",14,"09:45:00","Female","No","No","No"
"11469",14,"09:45:00","Female","No","No","No"
"11470",14,"09:45:00","Male","Yes","No","No"
"11471",14,"09:45:00","Male","Yes","No","No"
"11472",14,"10:00:00","Male","No","No","No"
"11473",14,"10:00:00","Male","No","No","No"
"11474",14,"10:00:00","Female","No","No","No"
"11475",14,"10:00:00","Male","Yes","No","No"
"11476",14,"10:00:00","Male","Yes","No","No"
"11477",14,"10:00:00","Male","Yes","No","No"
"11478",14,"10:00:00","Female","No","No","No"
"11479",14,"10:00:00","Female","Yes","No","No"
"11480",14,"10:00:00","Female","No","No","No"
"11481",14,"10:00:00","Female","No","No","No"
"11482",14,"10:00:00","Female","Yes","No","No"
"11483",14,"10:00:00","Male","Yes","No","No"
"11484",14,"10:15:00","Male","No","No","No"
"11485",14,"10:15:00","Male","No","No","No"
"11486",14,"10:15:00","Male","Yes","No","No"
"11487",14,"10:15:00","Male","No","No","No"
"11488",14,"10:15:00","Male","Yes","No","No"
"11489",14,"10:15:00","Female","No","No","No"
"11490",14,"10:15:00","Female","No","No","No"
"11491",14,"10:15:00","Male","Yes","No","No"
"11492",14,"10:15:00","Male","Yes","No","No"
"11493",14,"10:15:00","Female","No","No","No"
"11494",14,"10:15:00","Female","No","No","No"
"11495",14,"10:15:00","Male","No","No","No"
"11496",14,"10:15:00","Male","No","No","No"
"11497",14,"10:15:00","Male","No","No","No"
"11498",14,"10:15:00","Female","Yes","No","No"
"11499",14,"10:30:00","Male","No","No","No"
"11500",14,"10:30:00","Female","Yes","No","No"
"11501",14,"10:30:00","Male","No","No","No"
"11502",14,"10:30:00","Male","No","No","No"
"11503",14,"10:30:00","Male","No","No","No"
"11504",14,"10:30:00","Male","Yes","No","No"
"11505",14,"10:30:00","Male","Yes","No","No"
"11506",14,"10:30:00","Female","Yes","No","No"
"11507",14,"10:30:00","Female","No","No","No"
"11508",14,"10:30:00","Female","Yes","No","No"
"11509",14,"10:30:00","Female","No","No","No"
"11510",14,"10:30:00","Male","No","No","No"
"11511",14,"10:30:00","Male","No","No","No"
"11512",14,"10:30:00","Female","Yes","No","No"
"11513",14,"10:45:00","Male","Yes","No","No"
"11514",14,"10:45:00","Male","Yes","No","No"
"11515",14,"10:45:00","Female","Yes","No","No"
"11516",14,"10:45:00","Male","Yes","No","No"
"11517",14,"10:45:00","Male","Yes","No","No"
"11518",14,"10:45:00","Female","No","No","No"
"11519",14,"10:45:00","Female","No","No","No"
"11520",14,"10:45:00","Female","Yes","No","No"
"11521",14,"10:45:00","Male","No","No","No"
"11522",14,"10:45:00","Male","No","No","No"
"11523",14,"10:45:00","Female","Yes","No","No"
"11524",14,"10:45:00","Male","Yes","No","No"
"11525",14,"10:45:00","Male","No","No","No"
"11526",14,"11:00:00","Male","No","No","No"
"11527",14,"11:00:00","Male","Yes","No","No"
"11528",14,"11:00:00","Male","No","No","No"
"11529",14,"11:00:00","Female","No","No","No"
"11530",14,"11:00:00","Female","No","No","No"
"11531",14,"11:00:00","Male","No","No","No"
"11532",14,"11:00:00","Female","Yes","No","Yes"
"11533",14,"11:00:00","Female","No","No","No"
"11534",14,"11:00:00","Male","Yes","No","No"
"11535",14,"11:00:00","Female","No","No","No"
"11536",14,"11:00:00","Female","Yes","No","No"
"11537",14,"11:00:00","Female","No","No","No"
"11538",14,"11:00:00","Male","No","No","No"
"11539",14,"11:15:00","Male","No","No","Yes"
"11540",14,"11:15:00","Female","Yes","No","No"
"11541",14,"11:15:00","Male","Yes","No","No"
"11542",14,"11:15:00","Female","No","No","No"
"11543",14,"11:15:00","Female","Yes","No","No"
"11544",14,"11:15:00","Male","Yes","No","No"
"11545",14,"11:15:00","Male","No","No","No"
"11546",14,"11:15:00","Male","Yes","No","No"
"11547",14,"11:30:00","Female","No","No","No"
"11548",14,"11:30:00","Female","Yes","No","No"
"11549",14,"11:30:00","Male","No","No","No"
"11550",14,"11:30:00","Female","Yes","No","Yes"
"11551",14,"11:30:00","Male","No","No","Yes"
"11552",14,"11:30:00","Female","No","No","No"
"11553",14,"11:30:00","Male","Yes","No","No"
"11554",14,"11:30:00","Male","Yes","No","No"
"11555",14,"11:30:00","Male","No","No","No"
"11556",14,"11:30:00","Male","No","No","No"
"11557",14,"11:45:00","Male","Yes","No","No"
"11558",14,"11:45:00","Female","Yes","No","No"
"11559",14,"11:45:00","Male","No","No","No"
"11560",14,"11:45:00","Male","No","No","Yes"
"11561",14,"11:45:00","Female","No","No","No"
"11562",14,"11:45:00","Male","No","No","No"
"11563",14,"11:45:00","Female","Yes","No","No"
"11564",14,"11:45:00","Female","Yes","No","No"
"11565",14,"11:45:00","Male","No","No","No"
"11566",14,"12:00:00","Female","Yes","No","No"
"11567",14,"12:00:00","Male","Yes","No","No"
"11568",14,"12:00:00","Female","Yes","No","No"
"11569",14,"12:00:00","Female","No","No","No"
"11570",14,"12:00:00","Female","Yes","No","Yes"
"11571",14,"12:00:00","Male","No","No","No"
"11572",14,"12:00:00","Male","No","No","No"
"11573",14,"12:00:00","Male","Yes","No","No"
"11574",14,"12:00:00","Female","No","No","No"
"11575",14,"12:00:00","Male","No","No","No"
"11576",14,"12:00:00","Male","Yes","No","No"
"11577",14,"12:15:00","Female","Yes","No","No"
"11578",14,"12:15:00","Female","No","No","No"
"11579",14,"12:15:00","Male","No","No","No"
"11580",14,"12:15:00","Female","No","No","No"
"11581",14,"12:15:00","Female","Yes","No","No"
"11582",14,"12:15:00","Male","No","No","No"
"11583",14,"12:15:00","Male","Yes","No","No"
"11584",14,"12:15:00","Male","No","No","No"
"11585",14,"12:15:00","Male","Yes","No","No"
"11586",14,"12:30:00","Female","Yes","No","No"
"11587",14,"12:30:00","Female","No","No","No"
"11588",14,"12:30:00","Female","No","No","No"
"11589",14,"12:30:00","Male","No","No","No"
"11590",14,"12:30:00","Male","No","No","No"
"11591",14,"12:30:00","Female","No","No","No"
"11592",14,"12:30:00","Female","Yes","No","No"
"11593",14,"12:30:00","Male","No","No","No"
"11594",14,"12:30:00","Female","No","No","No"
"11595",14,"12:30:00","Male","Yes","No","No"
"11596",14,"12:30:00","Male","Yes","No","No"
"11597",14,"12:30:00","Male","Yes","No","No"
"11598",14,"12:30:00","Male","No","No","No"
"11599",14,"12:45:00","Male","Yes","No","Yes"
"11600",14,"12:45:00","Female","No","No","No"
"11601",14,"12:45:00","Female","Yes","No","No"
"11602",14,"12:45:00","Male","No","No","No"
"11603",14,"12:45:00","Male","No","No","No"
"11604",14,"12:45:00","Female","Yes","No","No"
"11605",14,"12:45:00","Male","No","No","No"
"11606",14,"12:45:00","Female","No","No","No"
"11607",14,"12:45:00","Female","No","No","Yes"
"11608",14,"12:45:00","Male","Yes","No","No"
"11609",14,"12:45:00","Male","Yes","No","No"
"11610",14,"13:00:00","Male","No","No","No"
"11611",14,"13:00:00","Female","Yes","No","No"
"11612",14,"13:00:00","Male","No","No","No"
"11613",14,"13:00:00","Male","Yes","No","No"
"11614",14,"13:00:00","Male","Yes","No","Yes"
"11615",14,"13:00:00","Male","No","No","No"
"11616",14,"13:00:00","Male","Yes","No","No"
"11617",14,"13:00:00","Male","No","No","No"
"11618",14,"13:00:00","Male","Yes","No","No"
"11619",14,"13:00:00","Male","No","No","Yes"
"11620",14,"13:00:00","Female","No","No","No"
"11621",14,"13:00:00","Female","Yes","No","No"
"11622",14,"13:00:00","Male","No","No","No"
"11623",14,"13:00:00","Female","No","No","No"
"11624",14,"13:00:00","Male","No","No","No"
"11625",14,"13:15:00","Male","Yes","No","No"
"11626",14,"13:15:00","Female","No","No","No"
"11627",14,"13:15:00","Male","Yes","No","Yes"
"11628",14,"13:15:00","Female","No","No","No"
"11629",14,"13:15:00","Female","Yes","No","No"
"11630",14,"13:15:00","Male","No","No","Yes"
"11631",14,"13:15:00","Male","No","No","No"
"11632",14,"13:15:00","Male","Yes","No","No"
"11633",14,"13:15:00","Female","No","No","No"
"11634",14,"13:15:00","Female","Yes","No","No"
"11635",14,"13:15:00","Male","No","No","Yes"
"11636",14,"13:15:00","Female","Yes","No","No"
"11637",14,"13:15:00","Female","Yes","No","No"
"11638",14,"13:15:00","Female","No","No","Yes"
"11639",14,"13:15:00","Male","Yes","No","No"
"11640",14,"13:30:00","Male","No","No","No"
"11641",14,"13:30:00","Male","No","No","No"
"11642",14,"13:30:00","Male","Yes","No","No"
"11643",14,"13:30:00","Male","No","No","No"
"11644",14,"13:30:00","Male","Yes","No","Yes"
"11645",14,"13:30:00","Female","No","No","No"
"11646",14,"13:30:00","Male","Yes","No","No"
"11647",14,"13:30:00","Female","No","No","No"
"11648",14,"13:30:00","Male","Yes","No","No"
"11649",14,"13:30:00","Male","Yes","No","No"
"11650",14,"13:30:00","Female","Yes","No","No"
"11651",14,"13:30:00","Female","No","No","No"
"11652",14,"13:30:00","Female","No","No","No"
"11653",14,"13:45:00","Male","Yes","No","No"
"11654",14,"13:45:00","Male","No","No","No"
"11655",14,"13:45:00","Male","No","No","No"
"11656",14,"13:45:00","Male","No","No","No"
"11657",14,"13:45:00","Female","No","No","No"
"11658",14,"13:45:00","Male","Yes","No","Yes"
"11659",14,"13:45:00","Female","No","No","Yes"
"11660",14,"13:45:00","Female","No","No","No"
"11661",14,"13:45:00","Male","No","No","No"
"11662",14,"13:45:00","Male","No","No","No"
"11663",14,"13:45:00","Male","Yes","No","No"
"11664",14,"13:45:00","Male","Yes","No","No"
"11665",14,"13:45:00","Female","Yes","No","No"
"11666",14,"13:45:00","Male","Yes","No","No"
"11667",14,"13:45:00","Male","Yes","No","No"
"11668",14,"14:00:00","Female","Yes","No","No"
"11669",14,"14:00:00","Female","No","No","No"
"11670",14,"14:00:00","Male","Yes","No","No"
"11671",14,"14:00:00","Male","Yes","No","No"
"11672",14,"14:00:00","Male","No","No","No"
"11673",14,"14:00:00","Female","Yes","No","No"
"11674",14,"14:00:00","Female","No","No","No"
"11675",14,"14:00:00","Male","No","No","No"
"11676",14,"14:00:00","Female","No","No","No"
"11677",14,"14:00:00","Male","Yes","No","No"
"11678",14,"14:00:00","Female","No","No","Yes"
"11679",14,"14:00:00","Female","Yes","No","No"
"11680",14,"14:00:00","Female","No","No","No"
"11681",14,"14:00:00","Male","Yes","No","No"
"11682",14,"14:00:00","Male","Yes","No","No"
"11683",14,"14:00:00","Male","No","No","No"
"11684",14,"14:00:00","Female","No","No","No"
"11685",14,"14:00:00","Male","No","No","No"
"11686",14,"14:00:00","Male","Yes","No","No"
"11687",14,"14:15:00","Male","No","No","No"
"11688",14,"14:15:00","Female","Yes","No","No"
"11689",14,"14:15:00","Female","Yes","No","No"
"11690",14,"14:15:00","Male","No","No","No"
"11691",14,"14:15:00","Male","Yes","No","No"
"11692",14,"14:15:00","Male","No","No","No"
"11693",14,"14:15:00","Female","No","No","No"
"11694",14,"14:15:00","Female","No","No","Yes"
"11695",14,"14:15:00","Male","Yes","No","Yes"
"11696",14,"14:15:00","Male","No","No","No"
"11697",14,"14:15:00","Male","Yes","No","No"
"11698",14,"14:15:00","Male","Yes","No","No"
"11699",14,"14:15:00","Female","No","No","No"
"11700",14,"14:15:00","Female","No","No","No"
