"LOOPID","STAMP","FLAGS","FLAG2","SPEED","LENGTH","BIN1","BIN2","BIN3","BIN4"
8791,2012/6/13 2:55:00,0,8,654.00,0.00,1,0,0,0
8791,2012/6/13 2:55:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 2:55:40,0,8,673.00,0.00,1,0,0,0
8791,2012/6/13 2:56:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 2:56:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 2:56:40,0,8,668.00,0.00,3,0,0,0
8791,2012/6/13 2:57:00,0,8,680.00,0.00,1,0,0,0
8791,2012/6/13 2:57:20,0,8,621.00,0.00,1,0,0,0
8791,2012/6/13 2:57:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 2:58:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 2:58:20,0,8,648.00,0.00,1,0,0,0
8791,2012/6/13 2:58:40,0,8,675.00,0.00,0,0,1,0
8791,2012/6/13 2:59:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 2:59:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 2:59:40,0,8,713.00,0.00,2,0,0,0
8791,2012/6/13 3:00:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:00:20,0,8,718.00,0.00,1,0,0,0
8791,2012/6/13 3:00:40,0,8,786.00,0.00,1,0,0,0
8791,2012/6/13 3:01:00,0,8,688.00,0.00,2,0,0,0
8791,2012/6/13 3:01:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:01:40,0,8,646.00,0.00,1,0,0,0
8791,2012/6/13 3:02:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:02:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:02:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:03:00,0,8,736.00,0.00,1,0,0,0
8791,2012/6/13 3:03:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:03:40,0,8,648.00,0.00,1,1,0,0
8791,2012/6/13 3:04:00,0,8,656.00,0.00,0,1,0,0
8791,2012/6/13 3:04:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:04:40,0,8,725.00,0.00,0,1,0,0
8791,2012/6/13 3:05:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:05:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:05:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:06:00,0,8,700.00,0.00,1,0,0,0
8791,2012/6/13 3:06:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:06:40,0,8,680.00,0.00,2,0,0,0
8791,2012/6/13 3:07:00,0,8,666.00,0.00,1,0,0,0
8791,2012/6/13 3:07:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:07:40,0,8,682.00,0.00,1,0,0,0
8791,2012/6/13 3:08:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:08:20,0,8,688.00,0.00,1,1,0,0
8791,2012/6/13 3:08:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:09:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:09:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:09:40,0,8,783.00,0.00,1,0,0,0
8791,2012/6/13 3:10:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:10:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:10:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:11:00,0,8,661.00,0.00,2,0,0,0
8791,2012/6/13 3:11:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:11:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:12:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:12:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:12:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:13:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:13:20,0,8,633.00,0.00,2,0,0,0
8791,2012/6/13 3:13:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:14:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:14:20,0,8,732.00,0.00,1,0,0,0
8791,2012/6/13 3:14:40,0,8,728.00,0.00,1,0,0,0
8791,2012/6/13 3:15:00,0,8,798.00,0.00,1,0,0,0
8791,2012/6/13 3:15:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:15:40,0,8,614.00,0.00,2,0,0,0
8791,2012/6/13 3:16:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:16:20,0,8,666.00,0.00,1,0,0,0
8791,2012/6/13 3:16:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:17:00,0,8,734.00,0.00,1,0,0,0
8791,2012/6/13 3:17:20,0,8,620.00,0.00,1,0,0,0
8791,2012/6/13 3:17:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:18:00,0,8,691.00,0.00,1,0,0,0
8791,2012/6/13 3:18:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:18:40,0,8,639.00,0.00,1,0,0,0
8791,2012/6/13 3:19:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:19:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:19:40,0,8,698.00,0.00,0,1,0,0
8791,2012/6/13 3:20:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:20:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:20:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:21:00,0,8,668.00,0.00,1,0,0,0
8791,2012/6/13 3:21:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:21:40,0,8,661.00,0.00,0,1,0,0
8791,2012/6/13 3:22:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:22:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:22:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:23:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:23:20,0,8,797.00,0.00,1,0,0,0
8791,2012/6/13 3:23:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:24:00,0,8,768.00,0.00,0,1,0,0
8791,2012/6/13 3:24:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:24:40,0,8,666.00,0.00,2,0,0,0
8791,2012/6/13 3:25:00,0,8,685.00,0.00,2,0,0,0
8791,2012/6/13 3:25:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:25:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:26:00,0,8,697.00,0.00,0,1,0,0
8791,2012/6/13 3:26:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:26:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:27:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:27:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:27:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:28:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:28:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:28:40,0,8,752.00,0.00,1,0,0,0
8791,2012/6/13 3:29:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:29:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:29:40,0,8,790.00,0.00,0,1,0,0
8791,2012/6/13 3:30:00,0,8,697.00,0.00,1,0,0,0
8791,2012/6/13 3:30:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:30:40,0,8,750.00,0.00,0,1,0,0
8791,2012/6/13 3:31:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:31:20,0,8,662.00,0.00,2,0,0,0
8791,2012/6/13 3:31:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:32:00,0,8,647.00,0.00,1,0,0,0
8791,2012/6/13 3:32:20,0,8,650.00,0.00,1,0,0,0
8791,2012/6/13 3:32:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:33:00,0,8,628.00,0.00,0,1,0,0
8791,2012/6/13 3:33:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:33:40,0,8,667.00,0.00,1,1,0,0
8791,2012/6/13 3:34:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:34:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:34:40,0,8,652.00,0.00,1,0,0,0
8791,2012/6/13 3:35:00,12,8,0.00,0.00,0,0,1,0
8791,2012/6/13 3:35:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:35:40,0,8,638.00,0.00,3,0,0,0
8791,2012/6/13 3:36:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:36:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:36:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:37:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:37:20,0,8,768.00,0.00,1,0,0,0
8791,2012/6/13 3:37:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:38:00,0,8,650.00,0.00,1,1,0,0
8791,2012/6/13 3:38:20,0,8,737.00,0.00,1,1,0,0
8791,2012/6/13 3:38:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:39:00,0,8,653.00,0.00,1,0,0,0
8791,2012/6/13 3:39:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:39:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:40:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:40:20,0,8,636.00,0.00,2,0,0,0
8791,2012/6/13 3:40:40,0,8,664.00,0.00,1,0,0,0
8791,2012/6/13 3:41:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:41:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:41:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:42:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:42:20,0,8,570.00,0.00,0,0,1,1
8791,2012/6/13 3:42:40,0,8,700.00,0.00,2,0,0,0
8791,2012/6/13 3:43:00,0,8,711.00,0.00,1,0,0,0
8791,2012/6/13 3:43:20,0,8,687.00,0.00,1,1,0,0
8791,2012/6/13 3:43:40,0,8,782.00,0.00,2,0,0,0
8791,2012/6/13 3:44:00,0,8,642.00,0.00,1,0,0,0
8791,2012/6/13 3:44:20,0,8,702.00,0.00,2,0,0,0
8791,2012/6/13 3:44:40,0,8,713.00,0.00,1,0,0,0
8791,2012/6/13 3:45:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:45:20,0,8,669.00,0.00,1,0,0,0
8791,2012/6/13 3:45:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:46:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:46:20,0,8,711.00,0.00,2,0,0,0
8791,2012/6/13 3:46:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:47:00,0,8,660.00,0.00,3,1,0,0
8791,2012/6/13 3:47:20,0,8,720.00,0.00,2,1,0,0
8791,2012/6/13 3:47:40,0,8,628.00,0.00,1,0,0,0
8791,2012/6/13 3:48:00,0,8,757.00,0.00,2,1,0,0
8791,2012/6/13 3:48:20,0,8,681.00,0.00,1,0,0,0
8791,2012/6/13 3:48:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:49:00,0,8,746.00,0.00,0,1,0,0
8791,2012/6/13 3:49:20,0,8,628.00,0.00,2,0,0,0
8791,2012/6/13 3:49:40,0,8,658.00,0.00,1,0,0,0
8791,2012/6/13 3:50:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:50:20,0,8,738.00,0.00,1,0,0,0
8791,2012/6/13 3:50:40,0,8,705.00,0.00,3,0,0,0
8791,2012/6/13 3:51:00,0,8,776.00,0.00,1,0,0,0
8791,2012/6/13 3:51:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:51:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:52:00,0,8,664.00,0.00,1,0,0,0
8791,2012/6/13 3:52:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:52:40,0,8,632.00,0.00,2,0,0,0
8791,2012/6/13 3:53:00,0,8,651.00,0.00,1,0,0,0
8791,2012/6/13 3:53:20,0,8,748.00,0.00,1,0,0,0
8791,2012/6/13 3:53:40,0,8,788.00,0.00,0,1,0,0
8791,2012/6/13 3:54:00,0,8,743.00,0.00,2,0,0,0
8791,2012/6/13 3:54:20,0,8,718.00,0.00,1,0,0,0
8791,2012/6/13 3:54:40,0,8,798.00,0.00,0,1,0,0
8791,2012/6/13 3:55:00,0,8,687.00,0.00,0,2,0,0
8791,2012/6/13 3:55:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:55:40,0,8,667.00,0.00,0,1,0,0
8791,2012/6/13 3:56:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:56:20,12,8,0.00,0.00,2,0,0,0
8791,2012/6/13 3:56:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:57:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 3:57:20,0,8,639.00,0.00,1,0,0,0
8791,2012/6/13 3:57:40,0,8,681.00,0.00,1,0,0,0
8791,2012/6/13 3:58:00,0,8,676.00,0.00,1,1,0,0
8791,2012/6/13 3:58:20,0,8,775.00,0.00,1,0,0,0
8791,2012/6/13 3:58:40,0,8,693.00,0.00,1,0,0,0
8791,2012/6/13 3:59:00,0,8,611.00,0.00,1,0,0,0
8791,2012/6/13 3:59:20,0,8,699.00,0.00,1,0,0,0
8791,2012/6/13 3:59:40,0,8,687.00,0.00,2,0,0,0
8791,2012/6/13 4:00:00,0,8,662.00,0.00,2,1,0,0
8791,2012/6/13 4:00:20,0,8,652.00,0.00,1,0,0,0
8791,2012/6/13 4:00:40,0,8,635.00,0.00,1,0,0,0
8791,2012/6/13 4:01:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:01:20,0,8,675.00,0.00,2,1,0,0
8791,2012/6/13 4:01:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:02:00,0,8,687.00,0.00,1,0,0,0
8791,2012/6/13 4:02:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:02:40,0,8,664.00,0.00,1,0,0,0
8791,2012/6/13 4:03:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:03:20,0,8,679.00,0.00,2,0,0,0
8791,2012/6/13 4:03:40,0,8,701.00,0.00,1,0,0,0
8791,2012/6/13 4:04:00,0,8,644.00,0.00,1,0,0,0
8791,2012/6/13 4:04:20,0,8,625.00,0.00,1,0,0,0
8791,2012/6/13 4:04:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:05:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:05:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:05:40,0,8,724.00,0.00,1,0,0,0
8791,2012/6/13 4:06:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:06:20,0,8,745.00,0.00,1,0,0,0
8791,2012/6/13 4:06:40,0,8,707.00,0.00,1,0,0,0
8791,2012/6/13 4:07:00,0,8,756.00,0.00,1,0,0,0
8791,2012/6/13 4:07:20,0,8,765.00,0.00,1,0,0,0
8791,2012/6/13 4:07:40,0,8,628.00,0.00,2,0,0,0
8791,2012/6/13 4:08:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:08:20,0,8,680.00,0.00,1,0,0,0
8791,2012/6/13 4:08:40,0,8,651.00,0.00,2,0,0,0
8791,2012/6/13 4:09:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:09:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:09:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:10:00,0,8,718.00,0.00,1,0,0,0
8791,2012/6/13 4:10:20,0,8,763.00,0.00,1,0,0,0
8791,2012/6/13 4:10:40,0,8,666.00,0.00,1,0,0,0
8791,2012/6/13 4:11:00,0,8,688.00,0.00,1,0,0,0
8791,2012/6/13 4:11:20,0,8,693.00,0.00,1,0,0,0
8791,2012/6/13 4:11:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:12:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:12:20,0,8,721.00,0.00,3,1,0,0
8791,2012/6/13 4:12:40,0,8,674.00,0.00,2,0,0,0
8791,2012/6/13 4:13:00,0,8,674.00,0.00,0,1,0,0
8791,2012/6/13 4:13:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:13:40,0,8,666.00,0.00,3,0,0,0
8791,2012/6/13 4:14:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:14:20,0,8,745.00,0.00,1,0,0,0
8791,2012/6/13 4:14:40,0,8,693.00,0.00,3,0,0,0
8791,2012/6/13 4:15:00,0,8,708.00,0.00,1,0,0,0
8791,2012/6/13 4:15:20,0,8,658.00,0.00,3,1,0,0
8791,2012/6/13 4:15:40,0,8,705.00,0.00,1,0,0,0
8791,2012/6/13 4:16:00,0,8,698.00,0.00,1,0,0,0
8791,2012/6/13 4:16:20,0,8,709.00,0.00,1,0,0,0
8791,2012/6/13 4:16:40,0,8,669.00,0.00,1,1,0,0
8791,2012/6/13 4:17:00,0,8,697.00,0.00,3,1,0,0
8791,2012/6/13 4:17:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:17:40,0,8,695.00,0.00,1,0,0,0
8791,2012/6/13 4:18:00,0,8,689.00,0.00,1,2,0,0
8791,2012/6/13 4:18:20,0,8,658.00,0.00,1,0,1,0
8791,2012/6/13 4:18:40,0,8,643.00,0.00,2,1,0,0
8791,2012/6/13 4:19:00,0,8,710.00,0.00,2,0,0,0
8791,2012/6/13 4:19:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:19:40,0,8,706.00,0.00,1,0,0,0
8791,2012/6/13 4:20:00,0,8,676.00,0.00,1,0,0,0
8791,2012/6/13 4:20:20,0,8,706.00,0.00,1,1,0,0
8791,2012/6/13 4:20:40,0,8,693.00,0.00,4,0,0,0
8791,2012/6/13 4:21:00,0,8,703.00,0.00,1,0,0,0
8791,2012/6/13 4:21:20,0,8,635.00,0.00,1,0,0,1
8791,2012/6/13 4:21:40,0,8,681.00,0.00,1,0,0,0
8791,2012/6/13 4:22:00,0,8,686.00,0.00,3,0,0,0
8791,2012/6/13 4:22:20,0,8,713.00,0.00,2,0,0,0
8791,2012/6/13 4:22:40,0,8,737.00,0.00,1,0,0,0
8791,2012/6/13 4:23:00,0,8,683.00,0.00,2,0,0,0
8791,2012/6/13 4:23:20,0,8,689.00,0.00,1,0,0,0
8791,2012/6/13 4:23:40,0,8,660.00,0.00,1,1,0,0
8791,2012/6/13 4:24:00,0,8,680.00,0.00,3,0,0,0
8791,2012/6/13 4:24:20,0,8,748.00,0.00,5,0,0,0
8791,2012/6/13 4:24:40,0,8,694.00,0.00,2,0,0,0
8791,2012/6/13 4:25:00,0,8,702.00,0.00,2,0,0,0
8791,2012/6/13 4:25:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:25:40,0,8,594.00,0.00,2,0,0,0
8791,2012/6/13 4:26:00,0,8,756.00,0.00,2,0,0,0
8791,2012/6/13 4:26:20,0,8,690.00,0.00,2,1,0,0
8791,2012/6/13 4:26:40,0,8,657.00,0.00,2,0,0,0
8791,2012/6/13 4:27:00,0,8,727.00,0.00,2,0,0,0
8791,2012/6/13 4:27:20,0,8,661.00,0.00,1,0,0,0
8791,2012/6/13 4:27:40,0,8,689.00,0.00,3,0,0,0
8791,2012/6/13 4:28:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:28:20,0,8,645.00,0.00,1,0,0,0
8791,2012/6/13 4:28:40,0,8,668.00,0.00,1,1,0,0
8791,2012/6/13 4:29:00,0,8,621.00,0.00,0,0,0,1
8791,2012/6/13 4:29:20,0,8,679.00,0.00,3,0,0,0
8791,2012/6/13 4:29:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:30:00,0,8,729.00,0.00,6,0,0,0
8791,2012/6/13 4:30:20,0,8,708.00,0.00,2,0,0,0
8791,2012/6/13 4:30:40,0,8,725.00,0.00,2,0,0,0
8791,2012/6/13 4:31:00,0,8,659.00,0.00,0,1,0,0
8791,2012/6/13 4:31:20,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:31:40,0,8,685.00,0.00,1,1,0,0
8791,2012/6/13 4:32:00,0,8,701.00,0.00,3,0,0,0
8791,2012/6/13 4:32:20,0,8,696.00,0.00,2,0,0,0
8791,2012/6/13 4:32:40,0,8,644.00,0.00,0,1,0,0
8791,2012/6/13 4:33:00,0,8,719.00,0.00,3,0,0,0
8791,2012/6/13 4:33:20,0,8,724.00,0.00,3,0,0,0
8791,2012/6/13 4:33:40,0,8,706.00,0.00,2,2,0,0
8791,2012/6/13 4:34:00,0,8,671.00,0.00,0,2,0,0
8791,2012/6/13 4:34:20,0,8,718.00,0.00,3,0,0,0
8791,2012/6/13 4:34:40,0,8,660.00,0.00,1,0,0,0
8791,2012/6/13 4:35:00,0,8,678.00,0.00,4,1,0,0
8791,2012/6/13 4:35:20,0,8,674.00,0.00,5,1,0,0
8791,2012/6/13 4:35:40,0,8,696.00,0.00,4,0,0,0
8791,2012/6/13 4:36:00,0,8,695.00,0.00,2,1,0,0
8791,2012/6/13 4:36:20,0,8,637.00,0.00,1,2,0,0
8791,2012/6/13 4:36:40,0,8,709.00,0.00,2,0,0,0
8791,2012/6/13 4:37:00,0,8,686.00,0.00,2,0,0,0
8791,2012/6/13 4:37:20,0,8,716.00,0.00,3,0,0,0
8791,2012/6/13 4:37:40,0,8,700.00,0.00,0,1,0,0
8791,2012/6/13 4:38:00,0,8,701.00,0.00,9,0,0,0
8791,2012/6/13 4:38:20,0,8,735.00,0.00,2,0,0,0
8791,2012/6/13 4:38:40,0,8,719.00,0.00,1,1,0,0
8791,2012/6/13 4:39:00,0,8,667.00,0.00,1,0,0,0
8791,2012/6/13 4:39:20,0,8,626.00,0.00,0,2,0,0
8791,2012/6/13 4:39:40,0,8,636.00,0.00,1,2,0,0
8791,2012/6/13 4:40:00,0,8,712.00,0.00,2,0,1,0
8791,2012/6/13 4:40:20,0,8,668.00,0.00,2,1,0,0
8791,2012/6/13 4:40:40,0,8,674.00,0.00,3,0,0,0
8791,2012/6/13 4:41:00,0,8,705.00,0.00,4,1,0,0
8791,2012/6/13 4:41:20,0,8,733.00,0.00,3,1,0,0
8791,2012/6/13 4:41:40,0,8,699.00,0.00,4,0,0,0
8791,2012/6/13 4:42:00,0,8,727.00,0.00,3,1,0,0
8791,2012/6/13 4:42:20,0,8,728.00,0.00,1,0,0,0
8791,2012/6/13 4:42:40,0,8,723.00,0.00,0,2,0,0
8791,2012/6/13 4:43:00,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:43:20,0,8,711.00,0.00,5,0,0,0
8791,2012/6/13 4:43:40,0,8,710.00,0.00,4,0,0,0
8791,2012/6/13 4:44:00,0,8,748.00,0.00,3,0,0,0
8791,2012/6/13 4:44:20,0,8,742.00,0.00,6,0,0,0
8791,2012/6/13 4:44:40,0,8,672.00,0.00,1,1,0,0
8791,2012/6/13 4:45:00,0,8,683.00,0.00,4,1,0,0
8791,2012/6/13 4:45:20,0,8,709.00,0.00,1,0,0,0
8791,2012/6/13 4:45:40,0,8,654.00,0.00,3,1,0,0
8791,2012/6/13 4:46:00,0,8,724.00,0.00,3,1,0,0
8791,2012/6/13 4:46:20,0,8,732.00,0.00,4,0,0,0
8791,2012/6/13 4:46:40,0,8,725.00,0.00,2,0,0,0
8791,2012/6/13 4:47:00,0,8,716.00,0.00,1,0,0,0
8791,2012/6/13 4:47:20,0,8,708.00,0.00,6,1,0,0
8791,2012/6/13 4:47:40,0,8,677.00,0.00,4,1,0,0
8791,2012/6/13 4:48:00,0,8,705.00,0.00,3,0,1,0
8791,2012/6/13 4:48:20,0,8,716.00,0.00,3,0,0,0
8791,2012/6/13 4:48:40,0,8,755.00,0.00,2,1,0,0
8791,2012/6/13 4:49:00,0,8,693.00,0.00,3,0,0,0
8791,2012/6/13 4:49:20,0,8,683.00,0.00,4,0,0,0
8791,2012/6/13 4:49:40,0,8,675.00,0.00,3,0,0,0
8791,2012/6/13 4:50:00,0,8,737.00,0.00,4,0,0,0
8791,2012/6/13 4:50:20,0,8,725.00,0.00,5,0,0,0
8791,2012/6/13 4:50:40,0,8,714.00,0.00,4,0,0,0
8791,2012/6/13 4:51:00,0,8,668.00,0.00,2,0,1,0
8791,2012/6/13 4:51:20,0,8,682.00,0.00,6,0,0,0
8791,2012/6/13 4:51:40,0,8,693.00,0.00,2,0,0,0
8791,2012/6/13 4:52:00,0,8,740.00,0.00,4,0,0,0
8791,2012/6/13 4:52:20,0,8,695.00,0.00,3,0,1,0
8791,2012/6/13 4:52:40,0,8,719.00,0.00,3,0,0,0
8791,2012/6/13 4:53:00,0,8,703.00,0.00,3,1,0,0
8791,2012/6/13 4:53:20,0,8,692.00,0.00,5,1,0,0
8791,2012/6/13 4:53:40,0,8,700.00,0.00,3,0,0,0
8791,2012/6/13 4:54:00,0,8,704.00,0.00,4,1,0,0
8791,2012/6/13 4:54:20,0,8,659.00,0.00,3,0,0,0
8791,2012/6/13 4:54:40,12,8,0.00,0.00,0,0,0,0
8791,2012/6/13 4:55:00,0,8,746.00,0.00,5,1,0,0
8791,2012/6/13 4:55:20,0,8,732.00,0.00,5,0,0,0
8791,2012/6/13 4:55:40,0,8,791.00,0.00,1,0,0,0
8791,2012/6/13 4:56:00,0,8,663.00,0.00,4,2,0,0
8791,2012/6/13 4:56:20,0,8,668.00,0.00,3,0,0,0
8791,2012/6/13 4:56:40,0,8,710.00,0.00,2,1,0,0
8791,2012/6/13 4:57:00,0,8,690.00,0.00,7,2,0,0
8791,2012/6/13 4:57:20,0,8,670.00,0.00,1,0,0,0
8791,2012/6/13 4:57:40,0,8,657.00,0.00,1,1,1,0
8791,2012/6/13 4:58:00,0,8,684.00,0.00,3,0,0,0
8791,2012/6/13 4:58:20,0,8,729.00,0.00,1,0,0,0
8791,2012/6/13 4:58:40,0,8,671.00,0.00,2,0,0,0
8791,2012/6/13 4:59:00,0,8,698.00,0.00,4,0,0,0
8791,2012/6/13 4:59:20,0,8,723.00,0.00,3,1,0,0
8791,2012/6/13 4:59:40,0,8,713.00,0.00,3,1,0,0
8791,2012/6/13 5:00:00,0,8,696.00,0.00,2,1,0,0
8791,2012/6/13 5:00:20,0,8,705.00,0.00,7,0,0,0
8791,2012/6/13 5:00:40,0,8,671.00,0.00,3,0,0,0
8791,2012/6/13 5:01:00,0,8,739.00,0.00,3,0,0,0
8791,2012/6/13 5:01:20,0,8,689.00,0.00,3,1,0,0
8791,2012/6/13 5:01:40,0,8,749.00,0.00,0,1,0,0
8791,2012/6/13 5:02:00,0,8,760.00,0.00,1,1,0,0
8791,2012/6/13 5:02:20,0,8,688.00,0.00,3,1,0,0
8791,2012/6/13 5:02:40,0,8,722.00,0.00,2,1,0,0
8791,2012/6/13 5:03:00,0,8,722.00,0.00,4,1,0,0
8791,2012/6/13 5:03:20,0,8,689.00,0.00,2,1,0,0
8791,2012/6/13 5:03:40,0,8,689.00,0.00,8,2,0,0
