REPORT,ACCTYPE,TIME,WEEKDAY,RDSURF,LIGHT,weather,deg_curv,pct_grad,AADT,trkpcts,mvmt,RURURB,MED_TYPE,MEDWID,LSHL_TYP,LSHL_TY2,LSHLDWID,LSHL_WD2,RSHL_TYP,RSHL_TY2,RSHLDWID,RSHL_WD2,SURF_TYP,SURF_TY2,lanewid,rdwy_wid,FUNC_CLS,sex,young,old,drink,truck,old_car
2,33,1824,2,2.0,4.0,03,0.0,0.5,52479.0,4.0,0.96,U,S,16,,,0,0,A,A,8,8,A,A,12,60,52.0,0,1,0,0,0,0
1,33,728,7,4.0,1.0,01,0.0,5.65,52479.0,4.0,0.96,U,S,16,,,0,0,A,A,8,8,A,A,12,60,52.0,0,0,0,0,0,0
1,33,2002,7,1.0,1.0,01,0.0,5.65,52479.0,4.0,0.96,U,S,16,,,0,0,A,A,8,8,A,A,12,60,52.0,0,0,0,1,0,0
1,33,2255,4,1.0,4.0,01,0.0,0.0,52479.0,4.0,1.72,U,,0,C,,0,0,C,,0,0,P,,12,87,52.0,1,0,0,1,0,1
1,33,450,4,1.0,2.0,01,3.25,0.0,52479.0,4.0,0.19,U,,0,C,,0,0,C,,0,0,A,,13,76,52.0,0,0,0,0,0,1
1,33,1430,7,2.0,1.0,03,0.0,2.54,39005.0,4.02,0.28,U,P,4,,,0,0,W,W,0,0,P,P,19,76,52.0,0,0,0,0,0,0
1,33,1819,6,2.0,1.0,03,0.0,2.54,39005.0,4.02,1.57,U,P,4,,,0,0,W,W,0,0,P,P,15,76,52.0,0,0,0,0,0,0
1,33,51,6,2.0,4.0,03,0.0,2.54,39005.0,4.02,1.57,U,P,4,,,0,0,W,W,0,0,P,P,15,76,52.0,0,0,0,1,0,0
2,33,1836,5,1.0,4.0,02,0.67,0.2,60871.0,4.02,6.44,U,P,4,,,0,0,W,W,0,0,P,P,19,76,52.0,1,0,0,0,0,0
2,33,934,7,1.0,1.0,01,6.23,0.0,60871.0,4.02,2.22,U,A,4,,,0,0,W,W,0,0,A,A,13,50,52.0,1,0,0,0,0,0
1,33,1031,7,1.0,1.0,01,6.23,0.0,60871.0,4.02,2.22,U,A,4,,,0,0,W,W,0,0,A,A,13,50,52.0,1,0,0,0,0,0
1,33,2306,6,1.0,4.0,02,0.0,4.990000000000001,60871.0,4.02,6.89,U,P,4,,,0,0,W,W,0,0,P,P,13,50,52.0,0,0,0,0,0,0
1,33,223,5,2.0,6.0,03,5.22,4.990000000000001,60871.0,4.02,6.89,U,P,4,,,0,0,W,W,0,0,P,P,13,50,52.0,0,0,0,0,0,0
1,33,623,7,4.0,4.0,02,0.0,0.0,60871.0,4.02,6.89,U,P,4,,,0,0,W,W,0,0,P,P,13,50,52.0,0,0,0,0,0,0
2,33,1257,6,1.0,1.0,01,0.0,0.0,60871.0,4.02,0.67,U,P,4,,,0,0,W,W,0,0,P,P,13,50,52.0,1,0,0,0,0,0
3,33,2313,7,1.0,4.0,01,0.0,0.0,40772.0,4.02,0.15,U,,0,W,,0,0,W,,0,0,A,,13,26,52.0,0,0,0,0,1,1
1,33,323,4,2.0,4.0,03,0.0,0.0,40772.0,4.02,0.89,U,,0,C,,0,0,C,,0,0,P,,13,38,52.0,1,1,0,1,0,1
1,33,1511,7,2.0,1.0,03,7.16,0.0,40772.0,4.02,8.63,U,,0,C,,0,0,C,,0,0,P,,11,44,52.0,0,1,0,0,0,0
1,33,2340,4,2.0,4.0,03,0.0,0.0,40772.0,4.02,8.63,U,,0,C,,0,0,C,,0,0,P,,11,44,52.0,0,0,0,0,0,0
1,33,1347,6,1.0,1.0,01,0.0,0.0,40772.0,4.02,8.63,U,,0,C,,0,0,C,,0,0,P,,11,44,52.0,0,0,0,1,0,0
1,33,21,3,2.0,4.0,02,0.0,0.0,40772.0,4.02,8.63,U,,0,C,,0,0,C,,0,0,P,,11,44,52.0,0,0,0,0,0,0
1,33,2006,5,2.0,4.0,02,0.0,0.0,33035.0,4.02,5.0600000000000005,U,,0,C,,0,0,C,,0,0,P,,13,40,52.0,0,1,0,0,0,0
2,33,2350,1,2.0,4.0,03,2.05,0.0,63127.0,4.02,3.92,U,P,4,,,0,0,C,C,0,0,P,P,11,44,52.0,1,0,0,0,0,0
2,33,219,3,2.0,5.0,03,12.37,3.97,37583.0,4.02,0.69,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,1,0,0,0,0
1,33,1152,7,2.0,1.0,01,12.37,3.97,37583.0,4.02,0.69,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,0,0,0,0,0
1,33,906,3,2.0,1.0,03,12.37,3.97,37583.0,4.02,0.69,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,1,0,0,0,0,1
1,33,2334,6,2.0,4.0,03,12.37,3.97,37583.0,4.02,0.69,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,1,0,0,0,0,0
2,33,143,4,2.0,4.0,03,12.37,1.39,37583.0,4.02,0.69,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,1,0,0,0,1
1,33,647,5,2.0,1.0,03,0.0,1.39,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,0,0,0,0,0
1,33,658,5,2.0,2.0,03,0.0,1.39,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,1,1,0,0,0,0
1,33,625,3,2.0,4.0,03,0.0,1.39,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,0,0,0,0,1
1,33,543,3,2.0,4.0,03,0.0,1.39,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,0,0,0,0,1
1,33,817,2,2.0,1.0,03,0.0,1.94,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,1,0,0,0,0,0
1,33,618,2,2.0,4.0,03,0.0,1.94,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,0,0,0,0,0
2,33,2210,1,2.0,4.0,03,0.0,1.94,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,1,1,0,0,0,0
2,33,2052,5,1.0,1.0,01,0.0,1.94,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,0,0,0,0,0
2,33,2138,7,8.0,4.0,03,0.0,1.94,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,0,0,0,0,0
1,33,30,6,1.0,4.0,01,0.0,1.94,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,0,0,1,0,1
1,33,1653,7,2.0,4.0,03,14.01,1.94,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,0,0,0,0,1
1,33,1205,7,2.0,1.0,02,14.01,1.94,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,0,0,0,0,1
2,33,847,7,2.0,1.0,03,14.01,1.94,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,1,0,0,0,0,0
1,33,200,7,2.0,4.0,01,14.01,1.94,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,1,0,0,0,1
1,33,2342,4,2.0,4.0,03,0.0,1.94,42999.0,4.02,5.49,U,P,4,C,,0,0,C,C,0,0,P,P,13,50,52.0,0,0,0,0,0,0
1,33,1318,3,1.0,1.0,03,0.0,0.6,42999.0,4.02,1.57,U,A,4,,,0,0,C,C,0,0,P,P,12,48,52.0,1,1,0,0,0,0
1,33,1653,6,2.0,1.0,03,0.0,0.6,42999.0,4.02,1.57,U,A,4,,,0,0,C,C,0,0,P,P,12,48,52.0,1,1,0,0,0,1
1,33,55,3,2.0,4.0,03,0.0,2.86,62776.0,3.15,1.83,U,A,4,,,0,0,C,C,0,0,A,A,13,77,52.0,0,0,0,0,1,0
2,33,719,3,1.0,1.0,01,0.0,0.68,62776.0,3.15,14.44,U,A,4,,,0,0,C,C,0,0,A,A,12,72,52.0,1,0,0,0,0,0
2,33,1926,5,2.0,4.0,03,0.0,1.26,62776.0,3.15,14.44,U,A,4,,,0,0,C,C,0,0,A,A,12,72,52.0,0,0,0,0,0,1
1,33,45,4,2.0,4.0,03,0.0,0.43,70234.0,3.11,1.79,U,,0,C,,0,0,C,,0,0,A,,13,66,52.0,0,1,0,1,0,0
1,33,2025,4,1.0,4.0,01,0.0,3.6,52315.0,2.58,2.1,U,A,4,,,0,0,C,C,0,0,A,A,15,76,52.0,0,0,0,0,0,0
2,33,1745,2,2.0,4.0,10,0.0,0.67,52315.0,2.58,0.95,U,A,4,,,0,0,C,C,0,0,A,A,15,76,52.0,1,1,0,0,0,0
2,33,1058,3,2.0,1.0,03,6.94,0.37,34589.0,3.11,0.88,U,A,6,,,0,0,C,C,0,0,A,A,12,74,52.0,1,0,0,0,0,0
2,33,547,5,1.0,1.0,01,0.0,2.26,34589.0,3.11,0.5,U,A,10,,,0,0,C,C,0,0,A,A,10,60,53.0,0,1,0,0,0,0
1,33,2221,7,1.0,4.0,01,0.0,2.24,30515.0,3.11,0.56,U,A,10,,,0,0,C,C,0,0,A,A,10,60,53.0,0,0,0,0,0,1
2,33,1257,1,1.0,1.0,01,0.0,3.12,30600.0,3.11,0.67,U,,0,A,,5,0,A,,5,0,A,,15,61,53.0,1,0,0,0,0,1
1,33,1522,1,1.0,1.0,01,0.0,1.0,30600.0,3.11,0.45,U,,0,A,,11,0,C,,0,0,A,,15,61,53.0,0,0,0,0,1,0
1,33,1104,4,2.0,1.0,03,0.0,1.0,30600.0,3.11,0.45,U,,0,A,,11,0,C,,0,0,A,,15,61,53.0,0,0,0,0,1,0
1,33,1020,6,2.0,1.0,01,0.0,2.7,31094.0,3.32,0.5700000000000001,U,S,12,,,0,0,C,C,0,0,A,A,12,48,53.0,0,0,0,0,1,0
1,33,1223,4,1.0,1.0,01,0.0,2.66,31094.0,3.32,0.34,U,S,12,,,0,0,C,C,0,0,A,A,12,48,53.0,1,0,1,0,0,0
1,33,2232,6,3.0,4.0,04,0.0,2.66,31094.0,3.32,0.34,U,S,12,,,0,0,C,C,0,0,A,A,12,48,53.0,0,0,0,0,0,0
2,33,2312,3,1.0,4.0,01,0.0,0.03,33775.0,3.32,1.11,U,,0,A,,10,0,A,,10,0,A,,15,61,53.0,0,0,0,0,1,1
2,33,1603,4,2.0,1.0,03,0.0,0.03,33775.0,3.32,1.73,U,,0,A,,10,0,A,,10,0,A,,11,44,53.0,1,0,1,0,0,0
1,33,2240,3,1.0,4.0,01,0.0,0.03,33775.0,3.32,0.99,U,,0,A,,10,0,A,,10,0,A,,11,44,53.0,0,0,0,1,0,0
1,33,738,4,2.0,1.0,01,3.18,2.86,31415.0,3.32,0.23000000000000004,U,,0,C,,0,0,C,,0,0,A,,15,60,53.0,1,0,0,0,0,0
1,33,2220,7,1.0,4.0,01,0.0,0.33,30270.0,3.32,0.22,U,,0,C,,0,0,C,,0,0,A,,14,84,53.0,1,0,0,1,0,0
1,33,858,6,2.0,1.0,03,0.0,1.98,33127.0,3.32,0.6,U,,0,C,,0,0,C,,0,0,A,,12,72,53.0,1,0,0,0,0,0
1,33,1952,3,2.0,4.0,03,0.0,0.56,33127.0,3.32,0.12,U,,0,C,,0,0,C,,0,0,A,,14,84,53.0,1,0,0,0,0,0
1,33,2135,3,1.0,4.0,01,0.0,1.88,33127.0,3.32,0.73,U,,0,C,,0,0,C,,0,0,A,,14,84,53.0,0,0,0,0,0,0
1,33,2043,6,1.0,4.0,01,0.0,0.77,33127.0,3.32,0.24,U,,0,C,,0,0,C,,0,0,A,,14,84,53.0,0,1,0,0,0,0
2,33,2330,5,1.0,4.0,01,0.0,4.34,30111.0,3.32,2.97,U,,0,C,,0,0,C,,0,0,A,,12,72,53.0,1,1,0,0,0,0
1,33,1245,3,1.0,1.0,01,0.0,2.86,35334.0,3.32,0.64,U,,0,C,,0,0,C,,0,0,A,,17,66,53.0,0,0,0,0,1,0
2,33,2145,1,1.0,4.0,01,0.0,4.04,39287.0,3.32,0.29,U,A,10,,,0,0,A,A,8,8,A,A,12,48,53.0,0,0,0,1,1,1
2,33,2354,5,1.0,4.0,01,0.0,0.96,32088.0,3.32,0.3500000000000001,U,,0,C,,0,0,C,,0,0,A,,16,78,53.0,0,1,0,0,0,1
1,33,1935,3,2.0,4.0,03,0.0,2.22,32145.0,3.32,0.12,U,,0,C,,0,0,C,,0,0,A,,13,78,53.0,0,1,0,0,0,1
1,33,2108,5,2.0,3.0,03,0.0,2.22,32145.0,3.32,0.23000000000000004,U,,0,C,,0,0,C,,0,0,A,,13,78,53.0,0,0,0,0,0,0
1,33,45,1,2.0,4.0,02,3.0,1.35,34720.0,3.32,0.51,U,,0,C,,0,0,C,,0,0,A,,14,82,53.0,0,0,0,0,0,1
1,33,1833,4,1.0,4.0,02,0.0,4.780000000000001,16457.0,3.45,0.3,U,,0,C,,0,0,C,,0,0,A,,11,68,53.0,0,1,0,0,0,1
2,33,13,6,1.0,4.0,01,0.0,0.88,33560.0,3.32,1.35,U,,0,C,,0,0,C,,0,0,A,,13,80,53.0,1,0,0,0,0,1
1,33,2140,1,2.0,4.0,02,0.0,0.0,30092.0,3.1,4.61,U,,0,C,,0,0,C,,0,0,P,,13,40,52.0,0,0,0,0,0,1
1,33,152,4,2.0,4.0,03,0.0,0.0,30092.0,3.1,0.44,U,,0,C,,0,0,C,,0,0,P,,15,44,52.0,0,0,0,1,0,0
2,33,1509,5,1.0,1.0,01,0.0,0.0,38487.0,0.0,2.67,U,,0,C,,0,0,C,,0,0,P,,20,40,52.0,0,0,0,0,1,0
1,33,1937,6,2.0,4.0,02,0.0,0.0,38487.0,0.0,2.67,U,,0,C,,0,0,C,,0,0,P,,20,40,52.0,0,0,0,1,0,0
2,33,938,1,1.0,1.0,01,0.0,0.0,38487.0,0.0,1.97,U,,0,C,,0,0,C,,0,0,P,,20,40,52.0,1,0,0,0,1,0
1,33,317,5,1.0,4.0,01,0.0,0.0,38487.0,0.0,1.97,U,,0,C,,0,0,C,,0,0,P,,20,40,52.0,0,0,0,1,0,0
1,33,1200,4,1.0,1.0,01,0.0,0.0,7909.0,18.29,0.09,R,A,26,,,0,0,A,A,10,10,A,A,12,36,43.0,0,0,0,0,1,1
1,33,1009,3,1.0,1.0,01,0.0,0.0,7909.0,18.29,0.75,R,A,15,,,0,0,A,A,11,10,A,A,13,50,43.0,0,0,0,0,0,0
1,33,2104,6,2.0,6.0,03,10.49,5.18,4078.0,13.970000000000002,0.94,R,,0,A,,6,0,A,,8,0,A,,12,24,43.0,1,1,0,0,0,0
2,33,808,4,2.0,1.0,01,14.32,5.8,2654.0,17.83,0.77,R,,0,A,,3,0,A,,3,0,A,,12,24,43.0,1,0,0,0,0,0
1,33,1942,3,2.0,1.0,03,0.0,5.4,2654.0,17.83,0.77,R,,0,A,,3,0,A,,3,0,A,,12,24,43.0,1,0,0,0,0,0
2,33,744,2,1.0,1.0,01,11.46,6.14,2654.0,17.83,0.38,R,,0,A,,4,0,A,,4,0,A,,12,24,43.0,1,0,0,0,0,1
1,33,1333,3,2.0,1.0,02,11.46,6.14,2654.0,17.83,0.38,R,,0,A,,4,0,A,,4,0,A,,12,24,43.0,0,1,0,0,0,1
1,33,1150,6,2.0,1.0,05,0.0,3.48,2654.0,17.83,0.08,R,,0,A,,6,0,A,,6,0,A,,12,24,43.0,1,0,0,0,0,0
2,33,950,1,2.0,1.0,03,0.0,6.0,2654.0,17.83,0.15,R,,0,A,,8,0,A,,12,0,A,,12,24,43.0,1,1,0,0,0,1
1,33,1445,4,2.0,1.0,03,0.0,6.0,2654.0,17.83,1.32,R,,0,A,,4,0,A,,4,0,A,,12,24,43.0,0,0,0,0,0,1
1,33,1151,6,1.0,1.0,01,0.0,0.13,10952.0,8.32,0.32,U,,0,C,,0,0,C,,0,0,A,,20,40,53.0,0,0,0,0,0,0
1,33,330,6,2.0,4.0,03,0.0,0.06,10952.0,8.32,0.56,U,,0,C,,0,0,C,,0,0,A,,13,40,53.0,0,1,0,0,0,0
1,33,659,3,2.0,1.0,02,0.0,0.0,13297.0,8.32,0.1,U,,0,C,,0,0,C,,0,0,A,,24,48,53.0,0,1,0,0,0,0
1,33,2344,7,2.0,6.0,03,8.0,2.77,2052.0,25.28,0.73,R,,0,A,,7,0,A,,7,0,B,,12,24,43.0,1,1,0,0,0,1
1,33,947,4,2.0,1.0,03,0.0,0.55,2082.0,14.83,0.78,R,,0,A,,5,0,A,,5,0,B,,12,24,43.0,0,0,0,0,0,1
1,33,1345,1,1.0,1.0,01,0.0,1.38,1121.0,20.75,0.04,R,,0,C,,0,0,C,,0,0,P,,10,20,43.0,0,0,0,0,0,0
1,33,1405,7,2.0,1.0,03,0.0,0.11,7337.0,7.58,0.19,R,,0,C,,0,0,C,,0,0,A,,19,38,43.0,1,0,0,0,0,1
1,33,1629,3,1.0,1.0,01,0.0,0.11,7337.0,7.58,0.08,R,,0,C,,0,0,C,,0,0,A,,25,50,43.0,1,0,1,0,0,1
1,33,1629,3,1.0,1.0,01,0.0,0.11,7337.0,7.58,0.08,R,,0,C,,0,0,C,,0,0,A,,25,50,43.0,1,0,1,0,0,1
1,33,0,1,9.0,9.0,00,0.0,4.83,2810.0,20.43,0.53,R,,0,A,,8,0,A,,8,0,A,,12,24,43.0,0,0,0,0,0,1
1,33,2136,4,2.0,4.0,03,19.960000000000004,1.58,2810.0,20.43,0.03,R,,0,A,,4,0,A,,4,0,A,,11,22,43.0,1,1,0,0,0,0
1,33,1003,2,1.0,1.0,01,0.0,0.61,9872.0,20.43,0.18,U,,0,C,,0,0,C,,0,0,A,,19,38,53.0,1,0,0,0,0,1
1,33,244,7,1.0,4.0,05,0.0,3.53,6498.0,20.43,0.17,U,,0,C,,0,0,C,,0,0,A,,19,38,53.0,0,1,0,0,0,0
1,33,1430,1,1.0,1.0,01,0.0,0.27,10420.0,20.43,0.42,U,,0,C,,0,0,C,,0,0,A,,26,52,53.0,0,0,0,0,0,1
1,33,2212,5,1.0,4.0,01,0.0,0.21,15947.0,20.43,0.58,U,,0,C,,0,0,C,,0,0,A,,26,52,53.0,0,0,0,0,0,0
1,33,5,7,1.0,4.0,01,6.0,1.39,26556.0,5.52,0.48,U,,0,C,,0,0,C,,0,0,A,,16,62,53.0,1,1,0,0,0,0
1,33,158,6,1.0,6.0,01,2.04,1.04,17461.0,5.65,2.17,R,S,35,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,1,0,0,0,0
1,33,1340,6,3.0,1.0,01,0.0,0.52,17461.0,5.65,0.76,R,O,35,W,A,0,4,W,A,0,10,P,A,16,62,42.0,0,0,0,0,0,0
1,33,856,1,1.0,1.0,01,0.29,0.15,18544.0,5.65,1.02,U,,0,A,,10,0,A,,4,0,A,,12,48,53.0,1,0,0,0,0,1
1,33,1334,6,4.0,1.0,01,0.0,0.38,23183.0,5.65,0.51,U,A,14,,,0,0,A,C,8,0,A,A,14,56,53.0,0,0,0,0,0,1
1,33,1340,6,4.0,1.0,01,0.0,1.23,24436.0,5.65,0.27,U,S,20,A,A,4,4,A,A,10,10,A,A,12,48,52.0,0,0,1,0,0,1
1,33,630,6,3.0,6.0,04,0.52,1.23,24436.0,5.65,0.27,U,S,20,A,A,4,4,A,A,10,10,A,A,12,48,52.0,1,0,0,0,0,0
1,33,1305,4,8.0,1.0,01,0.0,1.49,16499.0,7.88,0.66,R,,0,A,,8,0,A,,8,0,A,,12,24,43.0,0,0,0,0,0,1
1,33,1317,3,2.0,1.0,03,3.0,0.67,16499.0,7.88,0.9,R,,0,A,,8,0,A,,8,0,A,,12,24,43.0,0,0,1,0,0,1
1,33,623,3,1.0,6.0,01,0.0,4.98,14588.0,7.88,1.97,R,,0,A,,8,0,A,,8,0,A,,12,24,43.0,0,0,0,0,0,0
1,33,1259,5,1.0,1.0,01,0.0,0.0,3660.0,19.77,0.04,R,,0,A,,3,0,A,,3,0,A,,12,24,43.0,0,1,0,0,1,1
2,33,406,6,2.0,6.0,03,5.0,6.17,2894.0,21.77,0.32,R,,0,A,,3,0,A,,3,0,A,,11,22,43.0,0,0,0,1,0,1
2,33,1123,3,2.0,1.0,03,6.0,5.53,2894.0,21.77,0.07000000000000002,R,,0,,,0,0,A,,8,0,A,,11,22,43.0,0,0,1,0,1,0
1,33,222,2,2.0,6.0,03,6.0,5.53,2894.0,21.77,0.12,R,,0,,,0,0,A,,8,0,A,,11,22,43.0,0,0,0,1,0,0
1,33,1300,3,2.0,1.0,03,26.04,5.21,2248.0,19.870000000000005,0.28,R,,0,A,,3,0,A,,3,0,A,,11,22,43.0,1,1,0,0,0,1
2,33,1636,7,1.0,1.0,01,10.0,1.2,1868.0,20.900000000000006,0.2,R,,0,,,0,0,A,,3,0,A,,11,22,43.0,0,0,0,0,0,1
3,33,1425,4,1.0,1.0,01,0.0,0.86,3075.0,11.54,1.57,R,,0,A,,2,0,A,,2,0,A,,12,24,43.0,0,0,1,0,0,1
1,33,1800,2,1.0,3.0,01,0.0,0.3,11003.0,6.5,0.12,U,,0,A,,5,0,A,,5,0,A,,17,34,52.0,1,0,1,0,0,0
2,33,1512,7,1.0,1.0,01,0.0,0.3,11003.0,6.5,0.6,U,,0,A,,5,0,A,,5,0,A,,11,22,52.0,0,0,0,0,0,1
1,33,1946,1,1.0,6.0,01,0.57,4.219999999999999,17427.0,8.560000000000002,1.08,R,,0,A,,10,0,A,,10,0,A,,12,24,42.0,1,0,0,0,0,0
2,33,1145,3,1.0,1.0,01,2.0,2.64,25926.0,7.71,0.09,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,0,1,0,0,0
1,33,1810,4,2.0,1.0,03,2.0,2.64,25926.0,7.71,0.09,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,1,0,0,0,0,1
2,33,614,5,2.0,2.0,02,0.0,0.28,25926.0,7.71,5.2,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,1,0,0,0,1
1,33,500,6,1.0,6.0,01,1.96,1.5,26899.0,7.69,2.16,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,0,0,0,0,0
1,33,636,4,1.0,1.0,02,1.96,1.5,26899.0,7.69,0.2,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,1,0,0,0,1
1,33,2026,6,2.0,6.0,03,0.0,0.22,22923.0,7.69,0.25,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,1,0,0,0,0
2,33,2116,4,2.0,6.0,03,0.5,0.22,22923.0,7.69,11.04,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,1,0,1,0,0,0
1,33,1030,2,2.0,1.0,03,0.0,3.38,22923.0,7.69,11.04,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,0,0,0,0,0
1,33,515,3,2.0,6.0,03,0.0,3.38,22923.0,7.69,11.04,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,0,0,0,0,0
1,33,750,5,1.0,1.0,01,0.0,0.85,22923.0,7.69,11.04,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,0,0,0,0,1
1,33,2009,1,2.0,4.0,03,0.0,0.85,22923.0,7.69,0.17,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,1,0,1,0,1
1,33,1618,3,1.0,1.0,01,0.0,3.21,22923.0,7.69,0.67,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,1,0,0,0,0
2,33,50,6,2.0,6.0,02,0.0,0.05,23464.0,7.69,1.2,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,0,0,1,0,1
1,33,1530,5,4.0,1.0,01,0.0,0.66,23464.0,7.69,0.51,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,1,1,0,0,0,1
1,33,1720,4,1.0,1.0,01,2.5,3.14,23464.0,7.69,0.77,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,0,0,0,0,0
1,33,232,6,2.0,6.0,02,2.5,3.14,23464.0,7.69,0.69,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,1,0,0,0,1
1,33,2114,4,1.0,6.0,01,2.5,0.99,23464.0,7.69,1.46,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,0,0,1,0,0
2,33,1400,5,1.0,1.0,02,2.5,0.99,23464.0,7.69,1.46,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,0,0,0,0,0,0
1,33,1043,4,1.0,1.0,01,0.0,1.31,23464.0,7.69,3.0,R,S,40,A,A,4,4,A,A,10,10,A,A,12,48,42.0,1,0,0,0,0,0
1,33,20,4,1.0,6.0,01,1.0,0.5,23533.0,7.69,1.55,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,52.0,0,0,0,0,0,1
1,33,1920,3,2.0,6.0,02,0.0,3.47,29958.0,7.69,1.2,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,52.0,0,0,0,0,0,0
2,33,1855,3,1.0,6.0,01,1.5,0.33,30234.0,7.69,1.43,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,52.0,0,1,0,0,0,0
1,33,515,4,1.0,2.0,01,0.0,0.33,30234.0,12.07,0.44,U,S,50,A,A,4,4,A,A,10,10,A,A,14,28,52.0,0,0,0,0,0,0
1,33,704,1,1.0,1.0,01,4.0,3.95,17173.0,6.27,0.63,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,52.0,0,0,0,0,0,0
1,33,1207,1,2.0,1.0,03,0.0,0.0,38740.0,7.69,2.120000000000001,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,52.0,0,0,0,0,0,1
1,33,2145,3,2.0,4.0,03,0.0,0.5,51845.0,7.69,0.38,U,S,40,A,A,4,4,A,A,10,10,A,A,12,48,52.0,0,1,0,0,0,0
1,33,345,7,1.0,5.0,02,0.0,0.5,42856.0,7.69,0.31,U,P,14,,,0,0,W,W,0,0,P,P,17,68,52.0,1,0,0,0,0,0
1,33,2312,5,1.0,4.0,01,0.0,0.5,42856.0,7.69,1.56,U,S,40,A,A,4,4,A,A,22,10,A,A,12,48,52.0,0,1,0,1,0,0
1,33,622,3,2.0,4.0,03,0.0,0.5,42856.0,7.69,0.63,U,S,40,A,A,4,4,A,A,22,10,A,A,12,48,52.0,1,1,0,0,0,0
1,33,1618,6,1.0,1.0,01,0.0,2.5,73992.0,7.69,0.27,U,S,40,W,A,0,4,W,A,0,10,P,A,18,88,52.0,1,0,0,0,0,0
1,33,1000,2,2.0,1.0,03,0.0,3.0,73992.0,7.69,1.08,U,S,40,A,A,4,4,A,A,22,10,A,A,12,60,52.0,0,0,0,0,0,0
1,33,852,5,1.0,1.0,01,0.0,0.75,73992.0,7.69,0.54,U,S,40,A,A,4,4,A,A,12,10,A,A,12,72,52.0,1,0,0,0,0,0
2,33,1857,6,1.0,1.0,02,0.0,1.96,95572.0,4.07,8.019999999999998,U,S,50,A,A,4,4,A,A,10,10,A,A,12,72,52.0,0,0,0,0,0,0
1,33,2107,4,2.0,4.0,03,9.96,1.96,95572.0,7.69,2.09,U,S,75,A,A,4,4,A,A,10,10,A,A,12,48,52.0,0,1,0,0,0,0
1,33,424,4,2.0,4.0,02,9.96,0.13,95572.0,7.69,0.3500000000000001,U,O,225,A,A,4,4,A,A,10,10,A,A,12,48,52.0,1,0,0,0,0,0
